sampleCount, change, profit, count, value, avg
"18","5","18","26","157","6"
"18","5","19","26","135","5"
"18","5","20","26","124","4"
"18","5","21","26","142","5"
"18","5","22","20","122","6"
"18","5","23","20","129","6"
"18","5","24","20","124","6"
"18","5","25","22","160","7"
"18","5","26","20","134","6"
"18","5","27","20","124","6"
"18","5","28","14","131","9"
"18","5","29","14","139","9"
"18","5","30","16","145","9"
"18","5","31","14","134","9"
"18","5","32","16","124","7"
"18","5","33","16","124","7"
"18","5","34","16","124","7"
"18","5","35","16","124","7"
"18","5","36","16","128","8"
"18","5","37","16","119","7"
"18","5","38","16","113","7"
"18","5","39","16","123","7"
"18","5","40","16","116","7"
"18","10","10","46","119","2"
"18","10","11","46","130","2"
"18","10","12","40","115","2"
"18","10","13","36","106","2"
"18","10","14","30","136","4"
"18","10","15","26","102","3"
"18","10","16","26","108","4"
"18","10","17","26","115","4"
"18","10","18","26","121","4"
"18","10","19","26","142","5"
"18","10","20","26","132","5"
"18","10","21","26","132","5"
"18","10","22","22","140","6"
"18","10","23","20","122","6"
"18","10","24","20","122","6"
"18","10","25","20","125","6"
"18","10","26","20","135","6"
"18","10","27","14","126","9"
"18","10","28","14","126","9"
"18","10","29","14","133","9"
"18","10","30","16","107","6"
"18","10","31","16","107","6"
"18","10","32","16","121","7"
"18","10","33","16","119","7"
"18","10","34","16","120","7"
"18","10","35","16","112","7"
"18","10","36","16","122","7"
"18","10","37","16","129","8"
"18","10","38","16","118","7"
"18","10","39","16","122","7"
"18","10","40","16","113","7"
"18","15","10","38","100","2"
"18","15","11","36","93","2"
"18","15","12","30","82","2"
"18","15","13","28","81","2"
"18","15","14","24","108","4"
"18","15","15","22","98","4"
"18","15","16","24","99","4"
"18","15","17","24","103","4"
"18","15","18","22","125","5"
"18","15","19","22","122","5"
"18","15","20","22","124","5"
"18","15","21","20","105","5"
"18","15","22","18","78","4"
"18","15","23","18","78","4"
"18","15","24","18","78","4"
"18","15","25","16","77","4"
"18","15","26","16","81","5"
"18","15","27","16","85","5"
"18","15","28","16","85","5"
"18","15","29","16","85","5"
"18","15","30","16","81","5"
"18","15","31","16","81","5"
"18","15","32","16","84","5"
"18","15","33","16","107","6"
"18","15","34","16","100","6"
"18","15","35","16","100","6"
"18","15","36","16","100","6"
"18","15","37","10","94","9"
"18","15","38","10","102","10"
"18","15","39","10","102","10"
"18","15","40","10","94","9"
"18","20","10","32","81","2"
"18","20","11","32","75","2"
"18","20","12","22","64","2"
"18","20","13","22","63","2"
"18","20","14","20","78","3"
"18","20","15","18","60","3"
"18","20","16","18","61","3"
"18","20","17","18","61","3"
"18","20","18","18","74","4"
"18","20","19","18","78","4"
"18","20","20","14","89","6"
"18","20","21","14","89","6"
"18","20","22","14","93","6"
"18","20","23","14","99","7"
"18","20","24","14","99","7"
"18","20","25","14","102","7"
"18","20","26","14","102","7"
"18","20","27","14","100","7"
"18","20","28","14","106","7"
"18","20","29","12","99","8"
"18","20","30","12","107","8"
"18","20","31","10","116","11"
"18","20","32","10","75","7"
"18","20","33","10","89","8"
"18","20","34","10","89","8"
"18","20","35","10","89","8"
"18","20","36","10","92","9"
"18","20","37","10","92","9"
"18","20","38","8","104","13"
"18","20","39","8","114","14"
"18","20","40","8","125","15"
"18","25","10","26","8","0"
"18","25","11","26","46","1"
"18","25","12","20","73","3"
"18","25","13","20","77","3"
"18","25","14","18","93","5"
"18","25","15","16","74","4"
"18","25","16","16","76","4"
"18","25","17","16","40","2"
"18","25","18","16","53","3"
"18","25","19","16","56","3"
"18","25","20","14","36","2"
"18","25","21","14","36","2"
"18","25","22","14","41","2"
"18","25","23","14","48","3"
"18","25","24","14","48","3"
"18","25","25","14","48","3"
"18","25","26","14","48","3"
"18","25","27","14","44","3"
"18","25","28","14","46","3"
"18","25","29","12","34","2"
"18","25","30","12","76","6"
"18","25","31","10","51","5"
"18","25","32","10","59","5"
"18","25","33","10","83","8"
"18","25","34","10","63","6"
"18","25","35","10","61","6"
"18","25","36","10","74","7"
"18","25","37","10","74","7"
"18","25","38","10","73","7"
"18","25","39","6","111","18"
"18","25","40","6","111","18"
"18","30","10","20","23","1"
"18","30","11","20","32","1"
"18","30","12","18","50","2"
"18","30","13","18","54","3"
"18","30","14","16","71","4"
"18","30","15","14","52","3"
"18","30","16","12","31","2"
"18","30","17","12","37","3"
"18","30","18","12","40","3"
"18","30","19","12","50","4"
"18","30","20","12","53","4"
"18","30","21","12","56","4"
"18","30","22","12","56","4"
"18","30","23","10","49","4"
"18","30","24","10","56","5"
"18","30","25","10","56","5"
"18","30","26","10","49","4"
"18","30","27","10","49","4"
"18","30","28","10","49","4"
"18","30","29","8","38","4"
"18","30","30","8","46","5"
"18","30","31","8","46","5"
"18","30","32","8","50","6"
"18","30","33","8","89","11"
"18","30","34","8","89","11"
"18","30","35","8","102","12"
"18","30","36","8","107","13"
"18","30","37","6","107","17"
"18","30","38","6","107","17"
"18","30","39","6","107","17"
"18","30","40","6","107","17"
"18","35","10","18","42","2"
"18","35","11","18","42","2"
"18","35","12","16","67","4"
"18","35","13","14","51","3"
"18","35","14","14","46","3"
"18","35","15","14","46","3"
"18","35","16","12","26","2"
"18","35","17","12","45","3"
"18","35","18","12","47","3"
"18","35","19","10","26","2"
"18","35","20","10","37","3"
"18","35","21","10","37","3"
"18","35","22","10","37","3"
"18","35","23","10","50","5"
"18","35","24","10","50","5"
"18","35","25","10","50","5"
"18","35","26","10","43","4"
"18","35","27","10","43","4"
"18","35","28","8","44","5"
"18","35","29","8","44","5"
"18","35","30","8","44","5"
"18","35","31","8","44","5"
"18","35","32","8","50","6"
"18","35","33","8","90","11"
"18","35","34","8","90","11"
"18","35","35","8","103","12"
"18","35","36","8","103","12"
"18","35","37","6","103","17"
"18","35","38","6","108","18"
"18","35","39","6","108","18"
"18","35","40","6","108","18"
"18","40","10","12","49","4"
"18","40","11","12","56","4"
"18","40","12","10","51","5"
"18","40","13","10","51","5"
"18","40","14","8","31","3"
"18","40","15","8","31","3"
"18","40","16","8","31","3"
"18","40","17","8","31","3"
"18","40","18","8","33","4"
"18","40","19","8","33","4"
"18","40","20","8","36","4"
"18","40","21","8","40","5"
"18","40","22","6","27","4"
"18","40","23","6","27","4"
"18","40","24","6","27","4"
"18","40","25","6","32","5"
"18","40","26","6","32","5"
"18","40","27","6","32","5"
"18","40","28","6","25","4"
"18","40","29","6","25","4"
"18","40","30","6","25","4"
"18","40","31","6","36","6"
"18","40","32","6","36","6"
"18","40","33","6","36","6"
"18","40","34","6","36","6"
"18","40","35","6","36","6"
"18","40","36","6","117","19"
"18","40","37","6","103","17"
"18","40","38","6","103","17"
"18","40","39","6","103","17"
"18","40","40","6","41","6"
"19","5","10","54","160","2"
"19","5","11","48","170","3"
"19","5","12","40","169","4"
"19","5","13","36","160","4"
"19","5","14","36","166","4"
"19","5","15","30","131","4"
"19","5","16","28","123","4"
"19","5","17","28","124","4"
"19","5","18","26","164","6"
"19","5","19","26","142","5"
"19","5","20","26","133","5"
"19","5","21","26","139","5"
"19","5","22","20","118","5"
"19","5","23","20","124","6"
"19","5","24","22","153","6"
"19","5","25","22","156","7"
"19","5","26","20","140","7"
"19","5","27","14","129","9"
"19","5","28","14","128","9"
"19","5","29","14","137","9"
"19","5","30","16","110","6"
"19","5","31","16","110","6"
"19","5","32","16","120","7"
"19","5","33","16","120","7"
"19","5","34","16","120","7"
"19","5","35","16","123","7"
"19","5","36","16","133","8"
"19","5","37","16","130","8"
"19","5","38","16","120","7"
"19","5","39","16","120","7"
"19","5","40","16","114","7"
"19","10","10","50","141","2"
"19","10","11","48","191","3"
"19","10","12","40","166","4"
"19","10","13","36","157","4"
"19","10","14","32","192","6"
"19","10","15","28","162","5"
"19","10","16","26","153","5"
"19","10","17","26","160","6"
"19","10","18","26","169","6"
"19","10","19","26","146","5"
"19","10","20","26","136","5"
"19","10","21","26","136","5"
"19","10","22","22","138","6"
"19","10","23","20","120","6"
"19","10","24","20","120","6"
"19","10","25","20","119","5"
"19","10","26","20","138","6"
"19","10","27","14","125","8"
"19","10","28","14","125","8"
"19","10","29","16","111","6"
"19","10","30","16","105","6"
"19","10","31","16","105","6"
"19","10","32","16","118","7"
"19","10","33","16","119","7"
"19","10","34","16","123","7"
"19","10","35","16","128","8"
"19","10","36","16","130","8"
"19","10","37","16","128","8"
"19","10","38","16","113","7"
"19","10","39","16","119","7"
"19","10","40","16","111","6"
"19","15","10","44","111","2"
"19","15","11","40","128","3"
"19","15","12","34","119","3"
"19","15","13","32","94","2"
"19","15","14","30","172","5"
"19","15","15","28","154","5"
"19","15","16","26","149","5"
"19","15","17","26","156","6"
"19","15","18","26","161","6"
"19","15","19","24","95","3"
"19","15","20","24","98","4"
"19","15","21","22","79","3"
"19","15","22","20","97","4"
"19","15","23","20","103","5"
"19","15","24","20","105","5"
"19","15","25","18","99","5"
"19","15","26","18","102","5"
"19","15","27","18","106","5"
"19","15","28","16","106","6"
"19","15","29","16","109","6"
"19","15","30","16","103","6"
"19","15","31","16","103","6"
"19","15","32","16","106","6"
"19","15","33","16","115","7"
"19","15","34","16","118","7"
"19","15","35","16","123","7"
"19","15","36","16","108","6"
"19","15","37","16","108","6"
"19","15","38","16","111","6"
"19","15","39","16","111","6"
"19","15","40","16","104","6"
"19","20","10","32","70","2"
"19","20","11","32","62","1"
"19","20","12","24","59","2"
"19","20","13","24","57","2"
"19","20","14","22","64","2"
"19","20","15","22","57","2"
"19","20","16","22","72","3"
"19","20","17","22","79","3"
"19","20","18","20","111","5"
"19","20","19","20","105","5"
"19","20","20","20","109","5"
"19","20","21","20","109","5"
"19","20","22","16","78","4"
"19","20","23","16","71","4"
"19","20","24","16","68","4"
"19","20","25","16","71","4"
"19","20","26","16","84","5"
"19","20","27","16","77","4"
"19","20","28","14","114","8"
"19","20","29","14","117","8"
"19","20","30","14","122","8"
"19","20","31","14","122","8"
"19","20","32","12","85","7"
"19","20","33","12","100","8"
"19","20","34","12","100","8"
"19","20","35","12","100","8"
"19","20","36","12","102","8"
"19","20","37","10","91","9"
"19","20","38","10","97","9"
"19","20","39","10","97","9"
"19","20","40","8","125","15"
"19","25","10","28","48","1"
"19","25","11","26","77","2"
"19","25","12","20","78","3"
"19","25","13","20","78","3"
"19","25","14","18","93","5"
"19","25","15","16","73","4"
"19","25","16","16","78","4"
"19","25","17","16","78","4"
"19","25","18","16","91","5"
"19","25","19","16","102","6"
"19","25","20","14","86","6"
"19","25","21","14","86","6"
"19","25","22","14","42","3"
"19","25","23","14","55","3"
"19","25","24","14","50","3"
"19","25","25","14","50","3"
"19","25","26","14","43","3"
"19","25","27","14","44","3"
"19","25","28","14","47","3"
"19","25","29","12","38","3"
"19","25","30","12","50","4"
"19","25","31","12","49","4"
"19","25","32","10","60","6"
"19","25","33","8","115","14"
"19","25","34","8","96","12"
"19","25","35","8","96","12"
"19","25","36","8","110","13"
"19","25","37","8","110","13"
"19","25","38","8","114","14"
"19","25","39","6","103","17"
"19","25","40","6","103","17"
"19","30","10","24","28","1"
"19","30","11","24","23","0"
"19","30","12","20","46","2"
"19","30","13","18","25","1"
"19","30","14","16","33","2"
"19","30","15","16","30","1"
"19","30","16","14","16","1"
"19","30","17","14","21","1"
"19","30","18","14","33","2"
"19","30","19","14","33","2"
"19","30","20","14","36","2"
"19","30","21","14","36","2"
"19","30","22","14","40","2"
"19","30","23","14","47","3"
"19","30","24","14","47","3"
"19","30","25","14","47","3"
"19","30","26","14","39","2"
"19","30","27","14","40","2"
"19","30","28","12","40","3"
"19","30","29","12","44","3"
"19","30","30","10","12","1"
"19","30","31","10","12","1"
"19","30","32","10","15","1"
"19","30","33","10","55","5"
"19","30","34","10","55","5"
"19","30","35","10","68","6"
"19","30","36","10","68","6"
"19","30","37","8","68","8"
"19","30","38","8","66","8"
"19","30","39","8","69","8"
"19","30","40","8","69","8"
"19","35","10","12","50","4"
"19","35","11","14","52","3"
"19","35","12","12","72","6"
"19","35","13","12","77","6"
"19","35","14","12","71","5"
"19","35","15","12","71","5"
"19","35","16","10","91","9"
"19","35","17","10","55","5"
"19","35","18","10","57","5"
"19","35","19","10","57","5"
"19","35","20","10","60","6"
"19","35","21","10","62","6"
"19","35","22","10","73","7"
"19","35","23","8","53","6"
"19","35","24","8","60","7"
"19","35","25","8","46","5"
"19","35","26","8","38","4"
"19","35","27","8","38","4"
"19","35","28","8","38","4"
"19","35","29","8","38","4"
"19","35","30","8","38","4"
"19","35","31","6","35","5"
"19","35","32","6","39","6"
"19","35","33","6","103","17"
"19","35","34","6","103","17"
"19","35","35","6","116","19"
"19","35","36","6","122","20"
"19","35","37","6","107","17"
"19","35","38","6","107","17"
"19","35","39","6","107","17"
"19","35","40","6","107","17"
"19","40","10","10","39","3"
"19","40","11","12","31","2"
"19","40","12","10","52","5"
"19","40","13","10","56","5"
"19","40","14","10","56","5"
"19","40","15","10","50","5"
"19","40","16","10","50","5"
"19","40","17","10","59","5"
"19","40","18","10","61","6"
"19","40","19","8","40","5"
"19","40","20","8","51","6"
"19","40","21","8","48","6"
"19","40","22","8","59","7"
"19","40","23","8","59","7"
"19","40","24","8","41","5"
"19","40","25","8","26","3"
"19","40","26","8","26","3"
"19","40","27","8","26","3"
"19","40","28","8","30","3"
"19","40","29","8","30","3"
"19","40","30","8","30","3"
"19","40","31","6","27","4"
"19","40","32","6","32","5"
"19","40","33","6","32","5"
"19","40","34","6","32","5"
"19","40","35","6","32","5"
"19","40","36","6","32","5"
"19","40","37","6","34","5"
"19","40","38","6","39","6"
"19","40","39","6","42","7"
"19","40","40","6","42","7"
"20","5","10","54","184","3"
"20","5","11","48","171","3"
"20","5","12","40","171","4"
"20","5","13","36","161","4"
"20","5","14","36","167","4"
"20","5","15","30","132","4"
"20","5","16","28","123","4"
"20","5","17","28","124","4"
"20","5","18","26","154","5"
"20","5","19","26","131","5"
"20","5","20","26","122","4"
"20","5","21","26","139","5"
"20","5","22","20","119","5"
"20","5","23","20","125","6"
"20","5","24","22","154","7"
"20","5","25","22","157","7"
"20","5","26","20","136","6"
"20","5","27","20","126","6"
"20","5","28","14","130","9"
"20","5","29","14","136","9"
"20","5","30","16","145","9"
"20","5","31","14","133","9"
"20","5","32","16","120","7"
"20","5","33","16","122","7"
"20","5","34","16","122","7"
"20","5","35","16","129","8"
"20","5","36","16","121","7"
"20","5","37","16","121","7"
"20","5","38","16","110","6"
"20","5","39","16","120","7"
"20","5","40","16","114","7"
"20","10","10","48","150","3"
"20","10","11","48","152","3"
"20","10","12","40","153","3"
"20","10","13","36","148","4"
"20","10","14","36","148","4"
"20","10","15","30","123","4"
"20","10","16","28","125","4"
"20","10","17","28","131","4"
"20","10","18","26","170","6"
"20","10","19","26","149","5"
"20","10","20","26","144","5"
"20","10","21","26","144","5"
"20","10","22","22","145","6"
"20","10","23","22","153","6"
"20","10","24","22","153","6"
"20","10","25","20","126","6"
"20","10","26","20","140","7"
"20","10","27","14","127","9"
"20","10","28","14","127","9"
"20","10","29","16","103","6"
"20","10","30","16","104","6"
"20","10","31","16","107","6"
"20","10","32","16","126","7"
"20","10","33","16","121","7"
"20","10","34","16","121","7"
"20","10","35","16","124","7"
"20","10","36","16","135","8"
"20","10","37","16","134","8"
"20","10","38","16","134","8"
"20","10","39","16","118","7"
"20","10","40","16","109","6"
"20","15","10","44","119","2"
"20","15","11","42","101","2"
"20","15","12","34","106","3"
"20","15","13","32","110","3"
"20","15","14","30","129","4"
"20","15","15","28","96","3"
"20","15","16","30","96","3"
"20","15","17","28","101","3"
"20","15","18","24","144","6"
"20","15","19","24","98","4"
"20","15","20","24","100","4"
"20","15","21","22","81","3"
"20","15","22","18","78","4"
"20","15","23","18","78","4"
"20","15","24","18","78","4"
"20","15","25","16","76","4"
"20","15","26","16","86","5"
"20","15","27","16","84","5"
"20","15","28","16","84","5"
"20","15","29","16","84","5"
"20","15","30","16","81","5"
"20","15","31","16","81","5"
"20","15","32","16","84","5"
"20","15","33","16","102","6"
"20","15","34","16","102","6"
"20","15","35","16","102","6"
"20","15","36","16","102","6"
"20","15","37","10","94","9"
"20","15","38","10","102","10"
"20","15","39","10","102","10"
"20","15","40","10","94","9"
"20","20","10","34","41","1"
"20","20","11","34","50","1"
"20","20","12","26","64","2"
"20","20","13","26","63","2"
"20","20","14","24","39","1"
"20","20","15","22","13","0"
"20","20","16","20","43","2"
"20","20","17","20","43","2"
"20","20","18","20","56","2"
"20","20","19","20","61","3"
"20","20","20","20","67","3"
"20","20","21","20","67","3"
"20","20","22","16","70","4"
"20","20","23","16","76","4"
"20","20","24","16","73","4"
"20","20","25","16","76","4"
"20","20","26","16","76","4"
"20","20","27","16","70","4"
"20","20","28","14","106","7"
"20","20","29","12","99","8"
"20","20","30","12","112","9"
"20","20","31","12","112","9"
"20","20","32","10","75","7"
"20","20","33","10","89","8"
"20","20","34","10","89","8"
"20","20","35","10","89","8"
"20","20","36","10","92","9"
"20","20","37","10","92","9"
"20","20","38","10","89","8"
"20","20","39","10","71","7"
"20","20","40","6","109","18"
"20","25","10","28","50","1"
"20","25","11","26","78","3"
"20","25","12","20","82","4"
"20","25","13","20","82","4"
"20","25","14","18","97","5"
"20","25","15","16","77","4"
"20","25","16","16","89","5"
"20","25","17","16","89","5"
"20","25","18","16","102","6"
"20","25","19","16","113","7"
"20","25","20","16","116","7"
"20","25","21","16","116","7"
"20","25","22","14","49","3"
"20","25","23","14","56","4"
"20","25","24","14","50","3"
"20","25","25","14","50","3"
"20","25","26","14","50","3"
"20","25","27","14","48","3"
"20","25","28","14","51","3"
"20","25","29","12","38","3"
"20","25","30","12","42","3"
"20","25","31","12","41","3"
"20","25","32","10","64","6"
"20","25","33","8","115","14"
"20","25","34","8","100","12"
"20","25","35","8","100","12"
"20","25","36","8","114","14"
"20","25","37","8","114","14"
"20","25","38","8","118","14"
"20","25","39","6","103","17"
"20","25","40","6","103","17"
"20","30","10","20","32","1"
"20","30","11","20","39","1"
"20","30","12","18","83","4"
"20","30","13","18","91","5"
"20","30","14","16","106","6"
"20","30","15","14","86","6"
"20","30","16","14","88","6"
"20","30","17","14","58","4"
"20","30","18","14","61","4"
"20","30","19","14","68","4"
"20","30","20","12","44","3"
"20","30","21","12","47","3"
"20","30","22","12","40","3"
"20","30","23","10","33","3"
"20","30","24","10","40","4"
"20","30","25","10","40","4"
"20","30","26","10","40","4"
"20","30","27","10","39","3"
"20","30","28","10","39","3"
"20","30","29","8","57","7"
"20","30","30","8","61","7"
"20","30","31","8","63","7"
"20","30","32","8","67","8"
"20","30","33","8","70","8"
"20","30","34","8","71","8"
"20","30","35","8","57","7"
"20","30","36","8","61","7"
"20","30","37","8","61","7"
"20","30","38","8","60","7"
"20","30","39","6","112","18"
"20","30","40","6","112","18"
"20","35","10","14","33","2"
"20","35","11","16","35","2"
"20","35","12","14","55","3"
"20","35","13","14","59","4"
"20","35","14","10","47","4"
"20","35","15","10","47","4"
"20","35","16","10","47","4"
"20","35","17","10","52","5"
"20","35","18","10","54","5"
"20","35","19","10","54","5"
"20","35","20","10","57","5"
"20","35","21","10","60","6"
"20","35","22","10","71","7"
"20","35","23","8","51","6"
"20","35","24","8","58","7"
"20","35","25","8","44","5"
"20","35","26","8","44","5"
"20","35","27","8","44","5"
"20","35","28","8","36","4"
"20","35","29","8","36","4"
"20","35","30","8","36","4"
"20","35","31","6","32","5"
"20","35","32","6","37","6"
"20","35","33","6","37","6"
"20","35","34","6","37","6"
"20","35","35","6","37","6"
"20","35","36","6","119","19"
"20","35","37","6","105","17"
"20","35","38","6","105","17"
"20","35","39","6","105","17"
"20","35","40","6","105","17"
"20","40","10","12","27","2"
"20","40","11","12","27","2"
"20","40","12","8","36","4"
"20","40","13","8","36","4"
"20","40","14","8","44","5"
"20","40","15","8","38","4"
"20","40","16","8","38","4"
"20","40","17","8","38","4"
"20","40","18","8","40","5"
"20","40","19","8","40","5"
"20","40","20","8","43","5"
"20","40","21","8","47","5"
"20","40","22","8","55","6"
"20","40","23","8","55","6"
"20","40","24","8","37","4"
"20","40","25","8","28","3"
"20","40","26","8","28","3"
"20","40","27","8","28","3"
"20","40","28","8","28","3"
"20","40","29","8","28","3"
"20","40","30","8","49","6"
"20","40","31","6","29","4"
"20","40","32","6","29","4"
"20","40","33","6","29","4"
"20","40","34","6","29","4"
"20","40","35","6","29","4"
"20","40","36","6","35","5"
"20","40","37","6","35","5"
"20","40","38","6","38","6"
"20","40","39","6","38","6"
"20","40","40","6","41","6"
"21","5","10","50","168","3"
"21","5","11","48","169","3"
"21","5","12","40","132","3"
"21","5","13","38","133","3"
"21","5","14","36","175","4"
"21","5","15","30","133","4"
"21","5","16","28","124","4"
"21","5","17","28","125","4"
"21","5","18","28","126","4"
"21","5","19","26","138","5"
"21","5","20","26","129","4"
"21","5","21","26","132","5"
"21","5","22","22","114","5"
"21","5","23","22","155","7"
"21","5","24","22","155","7"
"21","5","25","22","157","7"
"21","5","26","20","137","6"
"21","5","27","20","127","6"
"21","5","28","18","127","7"
"21","5","29","18","145","8"
"21","5","30","16","145","9"
"21","5","31","14","134","9"
"21","5","32","14","129","9"
"21","5","33","14","144","10"
"21","5","34","16","125","7"
"21","5","35","16","130","8"
"21","5","36","16","122","7"
"21","5","37","16","122","7"
"21","5","38","16","111","6"
"21","5","39","16","113","7"
"21","5","40","16","105","6"
"21","10","10","50","165","3"
"21","10","11","50","176","3"
"21","10","12","42","138","3"
"21","10","13","38","133","3"
"21","10","14","36","167","4"
"21","10","15","30","125","4"
"21","10","16","28","119","4"
"21","10","17","28","125","4"
"21","10","18","28","136","4"
"21","10","19","26","143","5"
"21","10","20","26","138","5"
"21","10","21","26","138","5"
"21","10","22","22","140","6"
"21","10","23","22","147","6"
"21","10","24","22","147","6"
"21","10","25","20","121","6"
"21","10","26","20","140","7"
"21","10","27","14","127","9"
"21","10","28","14","127","9"
"21","10","29","16","111","6"
"21","10","30","16","104","6"
"21","10","31","16","107","6"
"21","10","32","16","120","7"
"21","10","33","16","117","7"
"21","10","34","16","117","7"
"21","10","35","16","126","7"
"21","10","36","16","132","8"
"21","10","37","16","130","8"
"21","10","38","16","115","7"
"21","10","39","16","115","7"
"21","10","40","16","107","6"
"21","15","10","46","118","2"
"21","15","11","42","132","3"
"21","15","12","34","147","4"
"21","15","13","32","150","4"
"21","15","14","30","138","4"
"21","15","15","28","120","4"
"21","15","16","26","121","4"
"21","15","17","26","128","4"
"21","15","18","26","117","4"
"21","15","19","24","120","5"
"21","15","20","24","110","4"
"21","15","21","22","91","4"
"21","15","22","20","97","4"
"21","15","23","20","103","5"
"21","15","24","20","105","5"
"21","15","25","18","99","5"
"21","15","26","18","102","5"
"21","15","27","18","106","5"
"21","15","28","16","106","6"
"21","15","29","16","109","6"
"21","15","30","16","103","6"
"21","15","31","16","103","6"
"21","15","32","16","105","6"
"21","15","33","16","122","7"
"21","15","34","16","124","7"
"21","15","35","16","130","8"
"21","15","36","16","121","7"
"21","15","37","16","125","7"
"21","15","38","16","115","7"
"21","15","39","16","113","7"
"21","15","40","16","106","6"
"21","20","10","40","106","2"
"21","20","11","38","91","2"
"21","20","12","28","89","3"
"21","20","13","28","87","3"
"21","20","14","26","64","2"
"21","20","15","24","37","1"
"21","20","16","20","57","2"
"21","20","17","20","57","2"
"21","20","18","20","56","2"
"21","20","19","20","74","3"
"21","20","20","20","67","3"
"21","20","21","20","67","3"
"21","20","22","16","70","4"
"21","20","23","16","76","4"
"21","20","24","16","73","4"
"21","20","25","16","76","4"
"21","20","26","16","76","4"
"21","20","27","16","70","4"
"21","20","28","16","77","4"
"21","20","29","14","63","4"
"21","20","30","14","77","5"
"21","20","31","14","77","5"
"21","20","32","10","75","7"
"21","20","33","10","89","8"
"21","20","34","10","89","8"
"21","20","35","10","89","8"
"21","20","36","10","92","9"
"21","20","37","10","92","9"
"21","20","38","10","89","8"
"21","20","39","10","95","9"
"21","20","40","8","114","14"
"21","25","10","32","49","1"
"21","25","11","26","61","2"
"21","25","12","20","64","3"
"21","25","13","20","79","3"
"21","25","14","18","94","5"
"21","25","15","16","74","4"
"21","25","16","16","85","5"
"21","25","17","16","85","5"
"21","25","18","16","98","6"
"21","25","19","16","108","6"
"21","25","20","16","111","6"
"21","25","21","16","111","6"
"21","25","22","14","45","3"
"21","25","23","12","66","5"
"21","25","24","12","60","5"
"21","25","25","12","60","5"
"21","25","26","12","60","5"
"21","25","27","12","58","4"
"21","25","28","12","61","5"
"21","25","29","12","38","3"
"21","25","30","12","50","4"
"21","25","31","12","49","4"
"21","25","32","10","61","6"
"21","25","33","8","92","11"
"21","25","34","8","92","11"
"21","25","35","8","94","11"
"21","25","36","6","125","20"
"21","25","37","6","125","20"
"21","25","38","6","129","21"
"21","25","39","6","129","21"
"21","25","40","8","109","13"
"21","30","10","24","62","2"
"21","30","11","24","59","2"
"21","30","12","20","75","3"
"21","30","13","18","59","3"
"21","30","14","16","67","4"
"21","30","15","16","67","4"
"21","30","16","16","75","4"
"21","30","17","16","50","3"
"21","30","18","16","62","3"
"21","30","19","16","59","3"
"21","30","20","14","35","2"
"21","30","21","14","35","2"
"21","30","22","14","39","2"
"21","30","23","12","60","5"
"21","30","24","12","60","5"
"21","30","25","12","60","5"
"21","30","26","12","60","5"
"21","30","27","12","61","5"
"21","30","28","12","40","3"
"21","30","29","12","38","3"
"21","30","30","12","45","3"
"21","30","31","12","45","3"
"21","30","32","10","56","5"
"21","30","33","10","59","5"
"21","30","34","10","60","6"
"21","30","35","8","60","7"
"21","30","36","8","59","7"
"21","30","37","8","59","7"
"21","30","38","8","58","7"
"21","30","39","6","112","18"
"21","30","40","6","112","18"
"21","35","10","16","24","1"
"21","35","11","16","34","2"
"21","35","12","14","55","3"
"21","35","13","14","59","4"
"21","35","14","10","46","4"
"21","35","15","10","46","4"
"21","35","16","10","46","4"
"21","35","17","10","52","5"
"21","35","18","10","54","5"
"21","35","19","10","54","5"
"21","35","20","10","57","5"
"21","35","21","10","62","6"
"21","35","22","10","71","7"
"21","35","23","10","72","7"
"21","35","24","8","57","7"
"21","35","25","8","43","5"
"21","35","26","8","43","5"
"21","35","27","8","43","5"
"21","35","28","8","36","4"
"21","35","29","8","36","4"
"21","35","30","8","57","7"
"21","35","31","6","32","5"
"21","35","32","6","36","6"
"21","35","33","6","36","6"
"21","35","34","6","36","6"
"21","35","35","6","36","6"
"21","35","36","6","119","19"
"21","35","37","6","105","17"
"21","35","38","6","105","17"
"21","35","39","6","105","17"
"21","35","40","6","105","17"
"21","40","10","12","26","2"
"21","40","11","12","26","2"
"21","40","12","8","35","4"
"21","40","13","8","35","4"
"21","40","14","8","43","5"
"21","40","15","8","37","4"
"21","40","16","8","37","4"
"21","40","17","8","37","4"
"21","40","18","8","39","4"
"21","40","19","8","39","4"
"21","40","20","8","45","5"
"21","40","21","8","54","6"
"21","40","22","8","54","6"
"21","40","23","8","54","6"
"21","40","24","8","36","4"
"21","40","25","8","28","3"
"21","40","26","8","28","3"
"21","40","27","8","28","3"
"21","40","28","8","28","3"
"21","40","29","8","48","6"
"21","40","30","6","24","4"
"21","40","31","6","29","4"
"21","40","32","6","29","4"
"21","40","33","6","29","4"
"21","40","34","6","29","4"
"21","40","35","6","29","4"
"21","40","36","6","35","5"
"21","40","37","6","35","5"
"21","40","38","6","38","6"
"21","40","39","6","38","6"
"21","40","40","6","40","6"
"22","5","10","52","167","3"
"22","5","11","46","158","3"
"22","5","12","40","134","3"
"22","5","13","38","136","3"
"22","5","14","36","177","4"
"22","5","15","30","133","4"
"22","5","16","28","124","4"
"22","5","17","28","125","4"
"22","5","18","28","126","4"
"22","5","19","26","138","5"
"22","5","20","26","129","4"
"22","5","21","26","132","5"
"22","5","22","22","114","5"
"22","5","23","22","155","7"
