"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"760392","MDIND","EQ","RUDRA GLOBAL INFRA PRODUCT LTD",0.01,1,"","",0,5,"INE027T01023",29.7,14.63,29.7,14.63,"","","",0,0,0,24.81,16.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RUDRA"
"760407","ICIAMC","EQ","ICICI PRUDENTIAL AMC LTD",0.01,1,"","",0,1,"INE346A01027",3611,2530,3611,2530,"","","",0,0,0,3527.3,2886.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIAMC"
"760412","MIRBSE","EQ","MIRAE ASST BSE 500 DIVIDND ETF",0.01,1,"","",0,10,"INF769K01PY8",38.03,33.15,38.03,33.15,"","","",0,0,0,38.33,31.37,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIVIDEND"
"760415","MIRT20","EQ","MIRAE ASSET NIF TOP 20 EQ ETF",0.01,1,"","",0,10,"INF769K01PZ5",9.99,8,9.99,8,"","","",0,0,0,9.48,7.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TOP20"
"760418","ASHWIN","SM","ASHWINI CONTAINER MOVER L",0.01,1,"","",0,10,"INE1A6Q01010",219.9,120,219.9,120,"","","",0,0,0,196.3,130.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHWINI"
"760422","EXIROU","SM","EXIM ROUTES LIMITED",0.01,1,"","",0,5,"INE19I001020",281.9,90,281.9,90,"","","",0,0,0,113.7,75.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EXIMROUTES"
"760433","KSHINT","EQ","KSH INTERNATIONAL LIMITED",0.01,1,"","",0,5,"INE987S01020",1198,330,1198,330,"","","",0,0,0,1256.3,837.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSHINTL"
"760438","GROMET","EQ","GROWW NIFTY METAL ETF",0.01,1,"","",0,10,"INF666M01NI0",13.45,10.03,13.45,10.03,"","","",0,0,0,13.6,11.14,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROWWMETAL"
"760448","EMPRE1","BE","KRISHIVAL FOODS LIMITED RE",0.01,1,"","",0,100,"INE0GGO20015",78.25,20.25,78.25,20.25,"","","",0,0,0,27.84,18.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRISHFL-RE"
"760451","VEDCR3","N0","11.5% Vedika Cred Cap LtdApr28",0.01,1,"","",0,10,"INE04HY07385",0,0,0,0,"","","",0,0,0,114720,76480,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","115VCCL28A"
"760453","MATECH","SM","MARC TECHNOCRATS LTD",0.01,1,"","",0,10,"INE0TD401015",159.45,40.75,159.45,40.75,"","","",0,0,0,187.05,124.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARC"
"760461","RAJEXP","BZ","RAJESH EXPORTS LIMITED",0.01,1,"","",0,1,"INE343B01030",261.8,151.11,1029.7,1.7,"","","",0,0,0,74.37,67.29,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RAJESHEXPO"
"760462","DEBSAL","BZ","DEBOCK INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE411Y01011",3.35,1.62,78.04,0.65,"","","",0,0,0,0.68,0.62,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIL"
"760482","TWCGOL","EQ","THE WEALTH COMPANY GOLD ETF",0.01,1,"","",0,10,"INF2F0001370",187.98,123.31,187.98,123.31,"","","",0,0,0,161.69,143.39,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TWCGOLDETF"
"760492","DHARAI","ST","DHARA RAIL PROJECTS LIMITED",0.01,1,"","",0,10,"INE2HJL01019",172.5,90.05,172.5,90.05,"","","",0,0,0,149.1,134.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DHARARAIL"
"760496","VILRE1","BE","VINEET LABORATORIES LTD RE",0.01,1,"","",0,100,"INE505Y20010",5,0.62,5,0.62,"","","",0,0,0,0.65,0.59,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VINEET-RE"
"760500","FUTVEN","BZ","FUTURE CONSUMER LIMITED",0.01,1,"","",0,6,"INE220J01025",0.68,0.38,79.1,0.22,"","","",0,0,0,0.23,0.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FCONSUMER"
"760524","TQC26D","TB","91 Day T Bill 27 Mar 26",0.01,1,"","",0,100,"IN002025X398",0,0,99.89,99.55,"","","",0,0,0,104.88,94.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D270326"
"760525","THF26D","TB","182 Day T Bill 26 Jun 26",0.01,1,"","",0,100,"IN002025Y396",0,0,99.51,97.98,"","","",0,0,0,104.47,94.53,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D260626"
"760526","TYL26D","TB","364 Day T Bill 25 Dec 26",0.01,1,"","",0,100,"IN002025Z393",0,0,97.56,94.99,"","","",0,0,0,102.42,92.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D251226"
"760531","ETOETR","SM","E TO E TRANSPORTATION INFRASTR",0.01,1,"","",0,10,"INE1CEJ01017",386,171,386,171,"","","",0,0,0,413.55,275.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","E2ERAIL"
"760591","TQD26A","TB","91 Day T Bill 09 Apr 26",0.01,1,"","",0,100,"IN002025X406",0,0,99.9,99.35,"","","",0,0,0,104.89,94.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D090426"
"760592","THG26A","TB","182 Day T Bill 09 Jul 26",0.01,1,"","",0,100,"IN002025Y404",0,0,99.6,97.71,"","","",0,0,0,104.58,94.62,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D090726"
"760593","TYA27A","TB","364 Day T Bill 07 Jan 27",0.01,1,"","",0,100,"IN002025Z401",0,0,97.6,95.1,"","","",0,0,0,102.48,92.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D070127"
"760594","SHAPRO","EQ","SHANKARA BUILDPRO LIMITED",0.01,1,"","",0,10,"INE24OJ01011",1380,636,1380,636,"","","",0,0,0,1504.5,1003.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BUILDPRO"
"760599","DSPNEX","EQ","DSP NIFTY NEXT 50 ETF",0.01,1,"","",0,10,"INF740KA1XU7",81,56.25,81,56.25,"","","",0,0,0,79.69,65.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEXT50ADD"
"760622","603A29","GS","6.03% G SEC 27 Jan 2029",0.01,1,"","",0,100,"IN0020250125",0,0,0,0,"","","",0,0,0,104.51,94.57,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","603GS2029"
"760623","668A33","GS","6.68% G SEC 27 Jan 2033",0.01,1,"","",0,100,"IN0020250133",0,0,0,0,"","","",0,0,0,105,95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","668GS2033"
"760624","KRMAYU","SM","KRM AYURVEDA LTD",0.01,1,"","",0,10,"INE1MTV01019",343.95,156.15,343.95,156.15,"","","",0,0,0,374.6,249.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRMAYURVED"
"760649","743A76","GS","7.43% G-Sec. 19 Jan 76",0.01,1,"","",0,10000,"IN0020250117",0,0,0,0,"","","",0,0,0,104.16,94.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","743GS2076"
"760656","IIFL70","N0","12.25% IIFL Finance Ltd Jan 28",0.01,1,"","",0,10000,"INE01XO07025",0,0,0,0,"","","",0,0,0,9000,6000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1225IFL28"
"760657","ADVINF","EQ","ADVAIT ENERGY TRANSITIONS LIMI",0.01,1,"","",0,10,"INE0ALI01010",2485,1351,2485,1351,"","","",0,0,0,2404.3,1602.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADVAIT"
"760673","GRONCH","EQ","GROWW NIFTY CHEMICALS ETF",0.01,1,"","",0,10,"INF666M01NP5",31.74,24.64,31.74,24.64,"","","",0,0,0,32.23,26.37,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROWWCHEM"
"760683","SILRE1","BE","SILGO RETAIL LTD RE",0.01,1,"","",0,10,"INE01II20021",14.28,3,14.28,3,"","","",0,0,0,12.55,5.39,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SILGO-RE1"
"760688","EMPPP1","E1","KRISHIVAL FOODS LIMITED PP",0.01,1,"","",0,100,"IN90GGO01013",0,0,169,95.05,"","","",0,0,0,157.25,104.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRISHPP"
"760691","VICELE","SM","VICTORY ELECTRIC VEHIC INT LTD",0.01,1,"","",0,5,"INE0F8901022",34.45,13.7,34.45,13.7,"","","",0,0,0,16.35,13.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VICTORYEV"
"760697","ADARE1","BE","ADANI ENTERPRISES LTD RE",0.01,1,"","",0,100,"INE423A20016",608,337,608,337,"","","",0,0,0,602.9,258.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADANI-RE"
"760702","BAIRE1","BE","BAID FINSERV LIMITED RE",0.01,1,"","",0,1,"INE020D20014",0.3,0.15,0.3,0.15,"","","",0,0,0,0.21,0.09,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BAIDFIN-RE"
"760709","KOTNEX","EQ","KOTAK NIFTY NEXT 50 ETF",0.01,1,"","",0,10,"INF174KA1YO3",78,60.15,78,60.15,"","","",0,0,0,80.13,65.57,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEXT50ETF"
"760712","TQD26B","TB","91 Day T Bill 17 Apr 26",0.01,1,"","",0,100,"IN002025X414",0,0,99.9,99.21,"","","",0,0,0,104.89,94.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D170426"
"760713","THG26B","TB","182 Day T Bill 17 Jul 26",0.01,1,"","",0,100,"IN002025Y412",0,0,99.26,97.8,"","","",0,0,0,104.22,94.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D170726"
"760714","TYA27B","TB","364 Day T Bill 15 Jan 27",0.01,1,"","",0,100,"IN002025Z419",0,0,96.65,95.21,"","","",0,0,0,101.39,91.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D150127"
"760715","HALVEN","EQ","HALDER VENTURE LIMITED",0.01,1,"","",0,10,"INE115S01010",319,210,319,210,"","","",0,0,0,337.1,224.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HALDER"
"760726","BHACOK","EQ","BHARAT COKING COAL LTD",0.01,1,"","",0,10,"INE05XR01022",45.09,29.74,45.09,29.74,"","","",0,0,0,39.22,26.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BHARATCOAL"
"760736","AVAELE","ST","AVANA ELECTROSYSTEMS LTD",0.01,1,"","",0,10,"INE1KU201016",168.05,60.1,168.05,60.1,"","","",0,0,0,147,133,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AVANA"
"760740","AMAMED","EQ","AMAGI MEDIA LABS LTD",0.01,1,"","",0,5,"INE121R01077",727.4,310.2,727.4,310.2,"","","",0,0,0,683.4,455.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMAGI"
"760752","ARMSEC","ST","ARMOUR SECURITY INDIA LTD",0.01,1,"","",0,10,"INE0TZX01019",45.6,15.8,45.6,15.8,"","","",0,0,0,16.6,15.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARMOUR"
"760759","TQD26D","TB","91 Day T Bill 30 Apr 26",0.01,1,"","",0,100,"IN002025X430",0,0,99.8,98.99,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D300426"
"760760","THG26D","TB","182 Day T Bill 30 Jul 26",0.01,1,"","",0,100,"IN002025Y438",0,0,99.69,97.18,"","","",0,0,0,104.47,94.53,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D300726"
"760761","TYA27D","TB","364 Day T Bill 28 Jan 27",0.01,1,"","",0,100,"IN002025Z435",0,0,96.75,94.45,"","","",0,0,0,101.58,91.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D280127"
"760778","TQD26C","TB","91 Day T Bill 23 Apr 26",0.01,1,"","",0,100,"IN002025X422",0,0,99.72,98.68,"","","",0,0,0,104.26,94.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D230426"
"760779","THG26C","TB","182 Day T Bill 23 Jul 26",0.01,1,"","",0,100,"IN002025Y420",0,0,99.5,97.53,"","","",0,0,0,104.47,94.53,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D230726"
"760780","TYA27C","TB","364 Day T Bill 21 Jan 27",0.01,1,"","",0,100,"IN002025Z427",0,0,97.2,95.09,"","","",0,0,0,102.06,92.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D210127"
"760783","TQE26A","TB","91 Day T Bill 07 May 26",0.01,1,"","",0,100,"IN002025X448",0,0,99.65,97,"","","",0,0,0,104.63,94.67,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D070526"
"760784","THH26A","TB","182 Day T Bill 06 Aug 26",0.01,1,"","",0,100,"IN002025Y446",0,0,98.5,97.07,"","","",0,0,0,103.42,93.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D060826"
"760785","TYB27A","TB","364 Day T Bill 04 Feb 27",0.01,1,"","",0,100,"IN002025Z443",0,0,97.53,94.51,"","","",0,0,0,102.4,92.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D040227"
"760799","PFCN58","N1","6.85% PFC Limited Feb 31",0.01,1,"","",0,1000,"INE134E07DQ8",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","685PFCL31"
"760800","PFCN59","N2","6.9% PFC Limited Feb 31",0.01,1,"","",0,1000,"INE134E07DR6",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","690PFCL31"
"760801","PFCN60","N3","7% PFC Limited Feb 31",0.01,1,"","",0,1000,"INE134E07DP0",0,0,0,0,"","","",0,0,0,1200.06,800.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","7PFCL31"
"760802","PFCN61","N4","7% PFC Limited Feb 36",0.01,1,"","",0,1000,"INE134E07DM7",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","7PFCL36"
"760803","PFCN62","N5","7.1% PFC Limited Feb 36",0.01,1,"","",0,1000,"INE134E07DN5",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","710PFCL36"
"760804","PFCN63","N6","7.19% PFC Limited Feb 36",0.01,1,"","",0,1000,"INE134E07DO3",0,0,0,0,"","","",0,0,0,1200.69,800.47,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","720PFCL36"
"760805","PFCN64","N7","0% PFC Limited Mar 36",0.01,1,"","",0,100000,"INE134E07DV8",0,0,0,0,"","","",0,0,0,61080,40720,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFCL36"
"760806","PFCN65","N8","0% PFC Limited Mar 36",0.01,1,"","",0,100000,"INE134E07DX4",0,0,0,0,"","","",0,0,0,61515.6,41010.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFCL36A"
"760807","PFCN66","N9","0% PFC Limited Mar 36",0.01,1,"","",0,100000,"INE134E07DW6",0,0,0,0,"","","",0,0,0,63600,42400,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFCL36B"
"760808","PFCN67","NA","7.05% PFC Limited Feb 41",0.01,1,"","",0,1000,"INE134E07DS4",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","705PFCL41"
"760809","PFCN68","NB","7.2% PFC Limited Feb 41",0.01,1,"","",0,1000,"INE134E07DT2",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","720PFCL41"
"760810","PFCN69","NC","7.3% PFC Limited Feb 41",0.01,1,"","",0,1000,"INE134E07DU0",0,0,0,0,"","","",0,0,0,1212,808,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","730PFCL41"
"760821","BNAGR1","N0","9.75% BN Agritech Ltd Nov 28",0.01,1,"","",0,10000,"INE00XL07015",0,0,0,0,"","","",0,0,0,11760,7840,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","975BNAL28"
"760823","PFCN70","ND","0% PFC Limited Feb 41",0.01,1,"","",0,1000,"INE134E07DL9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFCL41"
"760824","PFCN71","NE","0% PFC Limited Feb 41",0.01,1,"","",0,1000,"INE134E07DJ3",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFCL41A"
"760854","CKKRET","SM","C K K RETAIL MART LTD",0.01,1,"","",0,10,"INE0SMX01019",265.25,112.2,265.25,112.2,"","","",0,0,0,204.7,136.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CKKRETAIL"
"760865","OMNENG","EQ","OMNITECH ENGINEERING LTD",0.01,1,"","",0,5,"INE0UH301010",764.85,176.25,764.85,176.25,"","","",0,0,0,667.35,444.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OMNI"
"760870","YAPDIG","SM","YAAP DIGITAL LIMITED",0.01,1,"","",0,10,"INE0U0J01015",214.4,117,214.4,117,"","","",0,0,0,151.55,101.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YAAP"
"760874","GROBHO","EQ","GROWW BSE HOSPITALS ETF",0.01,1,"","",0,10,"INF666M01OD9",62,43.35,62,43.35,"","","",0,0,0,58.31,47.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROWWHOSPI"
"760886","TQF26A","TB","91 Day T Bill 04 Jun 26",0.01,1,"","",0,100,"IN002025X489",0,0,0,0,"","","",0,0,0,104.85,94.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D040626"
"760887","THI26A","TB","182 Day T Bill 03 Sep 26",0.01,1,"","",0,100,"IN002025Y487",0,0,0,0,"","","",0,0,0,103.95,94.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D030926"
"760888","TYC27A","TB","364 Day T Bill 04 Mar 27",0.01,1,"","",0,100,"IN002025Z484",0,0,0,0,"","","",0,0,0,99.07,89.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D040327"
"760889","BHHRE1","BE","BHANDARI HOSIERY EXPORTS RE",0.01,1,"","",0,1,"INE474E20037",0.13,0.01,0.13,0.01,"","","",0,0,0,0.03,0.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BHANDA-RE2"
"760891","DCMCHE","EQ","DCM SHRIRAM FINE CHEMICALS LTD",0.01,1,"","",0,2,"INE0OFM01015",52.5,17.28,52.5,17.28,"","","",0,0,0,27.44,24.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DSFCL"
"760896","DCMINT","EQ","DCM SHRIRAM INTERNATIONAL LTD",0.01,1,"","",0,2,"INE0OU201013",105.27,49.5,105.27,49.5,"","","",0,0,0,77.28,63.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DCMSIL"
"760923","KNAGR","EQ","KN AGRI RESOURCES LIMITED",0.01,1,"","",0,10,"INE0KNW01016",244,148.3,310,98.6,"","","",0,0,0,235.27,156.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KNAGRI"
"760928","NEOSOL","SM","NEOCHEM BIO SOLUTIONS LTD",0.01,1,"","",0,10,"INE21UM01018",121,63,121,63,"","","",0,0,0,129.6,86.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEOCHEM"
"760940","THH26B","TB","182 Day T Bill 13 Aug 26",0.01,1,"","",0,100,"IN002025Y453",0,0,99.2,97.97,"","","",0,0,0,104.16,94.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D130826"
"760941","TYB27B","TB","364 Day T Bill 11 Feb 27",0.01,1,"","",0,100,"IN002025Z450",0,0,97.17,94.71,"","","",0,0,0,101.74,92.06,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D110227"
"760942","BIOCEM","SM","BIOPOL CHEMICALS LTD",0.01,1,"","",0,10,"INE0XW001014",133.75,39.5,133.75,39.5,"","","",0,0,0,48,43.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIOPOL"
"760946","KWAWAL","EQ","KWALITY WALLS INDIA LIMITED",0.01,1,"","",0,1,"INE2KCE01013",50.68,22.24,50.68,22.24,"","","",0,0,0,49.46,32.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KWIL"
"760950","ADAPP1","E1","ADANI ENTERPRISES LIMITED PP",0.01,1,"","",0,1,"IN9423A01048",0,0,1359,1279,"","","",0,0,0,1475.7,1207.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADANIENPP"
"760953","ALTPP1","E1","ALLCARGO TERMINALS LTD PP",0.01,1,"","",0,2,"IN90NN701011",0,0,13.49,6.22,"","","",0,0,0,10.87,7.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ATLPP"
"760961","FRAANA","EQ","FRACTAL ANALYTICS LTD",0.01,1,"","",0,1,"INE212S01015",1118,733.7,1118,733.7,"","","",0,0,0,917.2,611.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FRACTAL"
"760971","GROJEW","ST","GROVER JEWELLS LTD",0.01,1,"","",0,10,"INE1TY801010",306.65,91.4,306.65,91.4,"","","",0,0,0,318.55,288.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GJL"
"760972","BRRELT","SM","BRANDMAN RETAIL LTD",0.01,1,"","",0,10,"INE0XUD01014",243.8,109.35,243.8,109.35,"","","",0,0,0,178.4,146,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BRANDMAN"
"760976","GROPSE","EQ","GROWW NIFTY PSE ETF",0.01,1,"","",0,10,"INF666M01NQ3",109.85,93.2,109.85,93.2,"","","",0,0,0,108.19,88.53,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROWWPSE"
"760981","AYEFIN","EQ","AYE FINANCE LIMITED",0.01,1,"","",0,2,"INE501X01029",197.29,88.22,197.29,88.22,"","","",0,0,0,222.86,148.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AYE"
"760986","MIRHEA","EQ","MIRAE ASSET 500 HEALTHCARE ETF",0.01,1,"","",0,10,"INF769K01QA6",22.43,17.18,22.43,17.18,"","","",0,0,0,24.02,19.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEALTHCARE"
"760991","IIFN28","N0","9.25% IIFL Samasta Fin Aug 29",0.01,1,"","",0,10000,"INE413U07467",0,0,0,0,"","","",0,0,0,11749.32,7832.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925ISF29"
"760993","DURRE1","ST","DURLAX TOP SURFAC LIMITED RE",0.01,1,"","",0,10,"INE0OUW20013",1.95,0.65,1.95,0.65,"","","",0,0,0,0.75,0.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DURLAX-RE"
