"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"886628","OPTIND","BSESEN","OPTION","01-Oct-2026","75300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",13220,0,20,5,"BSE SENSEX","","","","",0.05,1588.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886629","OPTIND","BSESEN","OPTION","01-Oct-2026","77600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",80,0,20,5,"BSE SENSEX","","","","",0.05,535.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886630","OPTIND","BSESEN","OPTION","01-Oct-2026","79900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,20,5,"BSE SENSEX","","","","",0.05,128.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886632","OPTIND","BSESEN","OPTION","01-Oct-2026","80000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",13780,0,20,5,"BSE SENSEX","","","","",2608.15,7739.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886634","OPTIND","BSESEN","OPTION","01-Oct-2026","82300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4881.4,10121.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886635","OPTIND","BSESEN","OPTION","01-Oct-2026","84600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886638","OPTIND","BSESEN","OPTION","01-Oct-2026","71600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",680.9,5554.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886639","OPTIND","BSESEN","OPTION","01-Oct-2026","73900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",920,0,20,5,"BSE SENSEX","","","","",0.05,2947.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886643","OPTIND","BSESEN","OPTION","01-Oct-2026","80900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3525.45,8721.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886650","OPTIND","BSESEN","OPTION","01-Oct-2026","83900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886655","OPTIND","BSESEN","OPTION","01-Oct-2026","79300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2061.2,7106.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886659","OPTIND","BSESEN","OPTION","01-Oct-2026","72200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",204.15,4851,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886660","OPTIND","BSESEN","OPTION","01-Oct-2026","75600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4360,0,20,5,"BSE SENSEX","","","","",0.05,2650.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886662","OPTIND","BSESEN","OPTION","01-Oct-2026","77900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",923.7,5623.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886671","OPTIND","BSESEN","OPTION","01-Oct-2026","71900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,169.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886672","OPTIND","BSESEN","OPTION","01-Oct-2026","82200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886673","OPTIND","BSESEN","OPTION","01-Oct-2026","84500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886677","OPTIND","BSESEN","OPTION","01-Oct-2026","80800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,65.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886682","OPTIND","BSESEN","OPTION","01-Oct-2026","76200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3800,0,20,5,"BSE SENSEX","","","","",0.05,3440.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886685","OPTIND","BSESEN","OPTION","01-Oct-2026","72500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",116400,0,20,5,"BSE SENSEX","","","","",0.05,315,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886686","OPTIND","BSESEN","OPTION","01-Oct-2026","79200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,206.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886692","OPTIND","BSESEN","OPTION","01-Oct-2026","73200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",320,0,20,5,"BSE SENSEX","","","","",0.05,3776.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886694","OPTIND","BSESEN","OPTION","01-Oct-2026","75500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",80380,0,20,5,"BSE SENSEX","","","","",0.05,1443.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886695","OPTIND","BSESEN","OPTION","01-Oct-2026","77800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,480.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886696","OPTIND","BSESEN","OPTION","01-Oct-2026","80200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2869.35,8019.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886697","OPTIND","BSESEN","OPTION","01-Oct-2026","82500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1000,0,20,5,"BSE SENSEX","","","","",5078,10321.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886701","OPTIND","BSESEN","OPTION","01-Oct-2026","84800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886707","OPTIND","BSESEN","OPTION","01-Oct-2026","71800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",514.3,5321.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886708","OPTIND","BSESEN","OPTION","01-Oct-2026","83200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886711","OPTIND","BSESEN","OPTION","01-Oct-2026","81800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,28.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886714","OPTIND","BSESEN","OPTION","01-Oct-2026","77200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",860,0,20,5,"BSE SENSEX","","","","",0.05,4355.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886716","OPTIND","BSESEN","OPTION","01-Oct-2026","79500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",2236.6,7310.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886718","OPTIND","BSESEN","OPTION","01-Oct-2026","73500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",68980,0,20,5,"BSE SENSEX","","","","",0.05,740.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886719","OPTIND","BSESEN","OPTION","01-Oct-2026","75800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3160,0,20,5,"BSE SENSEX","","","","",0.05,2912.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886724","OPTIND","BSESEN","OPTION","01-Oct-2026","80100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,110.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886725","OPTIND","BSESEN","OPTION","01-Oct-2026","82400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886730","OPTIND","BSESEN","OPTION","01-Oct-2026","74100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",15460,0,20,5,"BSE SENSEX","","","","",0.05,1143.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886740","OPTIND","BSESEN","OPTION","01-Oct-2026","77100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",860,0,20,5,"BSE SENSEX","","","","",0.05,698.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886741","OPTIND","BSESEN","OPTION","01-Oct-2026","79400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,181.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7478176,"SENSEX"
"886743","OPTIND","BSESEN","OPTION","01-Oct-2026","84100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886746","OPTIND","BSESEN","OPTION","01-Oct-2026","71100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1123,6127.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886747","OPTIND","BSESEN","OPTION","01-Oct-2026","73400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",100,0,20,5,"BSE SENSEX","","","","",0.05,3463.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886748","OPTIND","BSESEN","OPTION","01-Oct-2026","75700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",18180,0,20,5,"BSE SENSEX","","","","",0.05,1312.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886749","OPTIND","BSESEN","OPTION","01-Oct-2026","80400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3054.75,8220.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886750","OPTIND","BSESEN","OPTION","01-Oct-2026","82700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5275.15,10521.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886756","OPTIND","BSESEN","OPTION","01-Oct-2026","81100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,51.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886757","OPTIND","BSESEN","OPTION","01-Oct-2026","83400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886765","OPTIND","BSESEN","OPTION","01-Oct-2026","75100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",7460,0,20,5,"BSE SENSEX","","","","",0.05,2080.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886766","OPTIND","BSESEN","OPTION","01-Oct-2026","77400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",524.65,5061.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886768","OPTIND","BSESEN","OPTION","01-Oct-2026","79700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2414.6,7513.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886774","OPTIND","BSESEN","OPTION","01-Oct-2026","71400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",0.05,90.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886776","OPTIND","BSESEN","OPTION","01-Oct-2026","73700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",14880,0,20,5,"BSE SENSEX","","","","",0.05,863.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886783","OPTIND","BSESEN","OPTION","01-Oct-2026","83700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886790","OPTIND","BSESEN","OPTION","01-Oct-2026","72000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",237200,0,20,5,"BSE SENSEX","","","","",0.05,190.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886796","OPTIND","BSESEN","OPTION","01-Oct-2026","75000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",221820,0,20,5,"BSE SENSEX","","","","",0.05,1827.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886798","OPTIND","BSESEN","OPTION","01-Oct-2026","77300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",6020,0,20,5,"BSE SENSEX","","","","",0.05,628.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886799","OPTIND","BSESEN","OPTION","01-Oct-2026","79600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,20,5,"BSE SENSEX","","","","",0.05,158.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886800","OPTIND","BSESEN","OPTION","01-Oct-2026","82000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4320,0,20,5,"BSE SENSEX","","","","",4587.4,9821.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886802","OPTIND","BSESEN","OPTION","01-Oct-2026","84300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886804","OPTIND","BSESEN","OPTION","01-Oct-2026","71300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",942.35,5899.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886805","OPTIND","BSESEN","OPTION","01-Oct-2026","73600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",20,0,20,5,"BSE SENSEX","","","","",0.05,3210.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886807","OPTIND","BSESEN","OPTION","01-Oct-2026","75900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",12940,0,20,5,"BSE SENSEX","","","","",0.05,1196.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886808","OPTIND","BSESEN","OPTION","01-Oct-2026","80600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3241.9,8421.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886810","OPTIND","BSESEN","OPTION","01-Oct-2026","85000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886815","OPTIND","BSESEN","OPTION","01-Oct-2026","81300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,43.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886817","OPTIND","BSESEN","OPTION","01-Oct-2026","83600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886818","OPTIND","BSESEN","OPTION","01-Oct-2026","79000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",9240,0,20,5,"BSE SENSEX","","","","",1701.75,6695.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886820","OPTIND","BSESEN","OPTION","01-Oct-2026","73000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",85000,0,20,5,"BSE SENSEX","","","","",0.05,493.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886822","OPTIND","BSESEN","OPTION","01-Oct-2026","75300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3460,0,20,5,"BSE SENSEX","","","","",0.05,2303.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886824","OPTIND","BSESEN","OPTION","01-Oct-2026","77600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",320,0,20,5,"BSE SENSEX","","","","",682.25,5288.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886828","OPTIND","BSESEN","OPTION","01-Oct-2026","79900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2594.85,7716.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886830","OPTIND","BSESEN","OPTION","01-Oct-2026","71600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",420,0,20,5,"BSE SENSEX","","","","",0.05,117.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886831","OPTIND","BSESEN","OPTION","01-Oct-2026","73900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",6360,0,20,5,"BSE SENSEX","","","","",0.05,994.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886833","OPTIND","BSESEN","OPTION","01-Oct-2026","83000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1860,0,20,5,"BSE SENSEX","","","","",5571.65,10820.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886834","OPTIND","BSESEN","OPTION","01-Oct-2026","81600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4197.95,9422.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886835","OPTIND","BSESEN","OPTION","01-Oct-2026","83900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886843","OPTIND","BSESEN","OPTION","01-Oct-2026","75200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",18120,0,20,5,"BSE SENSEX","","","","",0.05,1657.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886845","OPTIND","BSESEN","OPTION","01-Oct-2026","77500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",235340,0,20,5,"BSE SENSEX","","","","",0.05,559.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886846","OPTIND","BSESEN","OPTION","01-Oct-2026","79800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",20,0,20,5,"BSE SENSEX","","","","",0.05,137.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886848","OPTIND","BSESEN","OPTION","01-Oct-2026","71500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",766.6,5669.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886849","OPTIND","BSESEN","OPTION","01-Oct-2026","73800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1460,0,20,5,"BSE SENSEX","","","","",0.05,3079.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886856","OPTIND","BSESEN","OPTION","01-Oct-2026","81500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,36.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7476423,"SENSEX"
"886861","OPTIND","BSESEN","OPTION","01-Oct-2026","83800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886865","OPTIND","BSESEN","OPTION","01-Oct-2026","79200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1974.45,7003.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"886872","OPTIND","BSESEN","OPTION","01-Oct-2026","73200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",12440,0,20,5,"BSE SENSEX","","","","",0.05,583.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
"886873","OPTIND","BSESEN","OPTION","01-Oct-2026","75500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",14860,0,20,5,"BSE SENSEX","","","","",0.05,2546.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7482825,"SENSEX"
