trend,macd,rsi,bollinger,ltt,ltp
Sideways,DOWN,NEUTRAL,neutral,1739178002,23340.35
Sideways,DOWN,NEUTRAL,neutral,1739178002,23339.70
Sideways,DOWN,NEUTRAL,neutral,1739178003,23339.10
Sideways,DOWN,NEUTRAL,neutral,1739178003,23339.55
Sideways,DOWN,NEUTRAL,neutral,1739178004,23339.35
Sideways,DOWN,NEUTRAL,neutral,1739178004,23337.35
Sideways,DOWN,NEUTRAL,neutral,1739178005,23338.15
Sideways,DOWN,NEUTRAL,neutral,1739178005,23338.35
Sideways,DOWN,NEUTRAL,neutral,1739178006,23338.90
Sideways,DOWN,NEUTRAL,neutral,1739178006,23338.45
Sideways,DOWN,NEUTRAL,neutral,1739178007,23339.45
Sideways,DOWN,NEUTRAL,neutral,1739178007,23339.25
Sideways,DOWN,NEUTRAL,neutral,1739178008,23339.05
Sideways,DOWN,NEUTRAL,neutral,1739178008,23338.65
Sideways,DOWN,NEUTRAL,neutral,1739178009,23338.60
Sideways,DOWN,NEUTRAL,neutral,1739178009,23338.80
Sideways,DOWN,NEUTRAL,neutral,1739178010,23339.10
Sideways,DOWN,NEUTRAL,neutral,1739178010,23338.95
Sideways,DOWN,NEUTRAL,neutral,1739178011,23339.10
Sideways,DOWN,NEUTRAL,neutral,1739178011,23339.25
Sideways,DOWN,NEUTRAL,neutral,1739178012,23339.35
Sideways,DOWN,NEUTRAL,neutral,1739178012,23339.10
Sideways,DOWN,NEUTRAL,neutral,1739178013,23338.45
Sideways,DOWN,NEUTRAL,neutral,1739178013,23339.20
Sideways,DOWN,NEUTRAL,neutral,1739178014,23339.45
Sideways,DOWN,NEUTRAL,neutral,1739178014,23337.50
Sideways,DOWN,NEUTRAL,neutral,1739178015,23338.35
Sideways,DOWN,NEUTRAL,neutral,1739178015,23340.35
Sideways,DOWN,NEUTRAL,neutral,1739178016,23340.30
Sideways,DOWN,NEUTRAL,neutral,1739178016,23340.85
Sideways,DOWN,NEUTRAL,neutral,1739178017,23338.60
Sideways,DOWN,NEUTRAL,neutral,1739178017,23339.40
Sideways,DOWN,NEUTRAL,neutral,1739178018,23339.80
Sideways,DOWN,NEUTRAL,neutral,1739178018,23341.65
Sideways,DOWN,NEUTRAL,neutral,1739178019,23341.70
Sideways,DOWN,NEUTRAL,neutral,1739178019,23340.85
Sideways,DOWN,NEUTRAL,neutral,1739178020,23341.05
Sideways,DOWN,NEUTRAL,neutral,1739178020,23341.10
Sideways,DOWN,NEUTRAL,neutral,1739178021,23342.20
Sideways,DOWN,NEUTRAL,neutral,1739178021,23342.65
Sideways,DOWN,NEUTRAL,neutral,1739178022,23342.80
Sideways,DOWN,NEUTRAL,neutral,1739178022,23343.20
Sideways,DOWN,NEUTRAL,neutral,1739178023,23343.50
Sideways,DOWN,NEUTRAL,neutral,1739178023,23343.60
Sideways,DOWN,NEUTRAL,neutral,1739178024,23343.75
Sideways,DOWN,NEUTRAL,neutral,1739178024,23343.45
Sideways,DOWN,DOWN,neutral,1739178025,23345.65
Sideways,DOWN,DOWN,neutral,1739178026,23346.30
Sideways,DOWN,DOWN,neutral,1739178026,23346.95
Sideways,DOWN,DOWN,neutral,1739178027,23347.60
Sideways,DOWN,NEUTRAL,neutral,1739178027,23346.10
Sideways,DOWN,NEUTRAL,neutral,1739178028,23346.50
Sideways,DOWN,NEUTRAL,neutral,1739178028,23345.75
Sideways,DOWN,NEUTRAL,neutral,1739178029,23345.50
Sideways,DOWN,NEUTRAL,neutral,1739178030,23345.75
Sideways,DOWN,NEUTRAL,neutral,1739178030,23345.85
Sideways,DOWN,NEUTRAL,neutral,1739178031,23345.50
Sideways,DOWN,NEUTRAL,neutral,1739178031,23345.85
Sideways,DOWN,NEUTRAL,neutral,1739178032,23347.30
Sideways,DOWN,NEUTRAL,neutral,1739178032,23346.35
Sideways,DOWN,NEUTRAL,neutral,1739178033,23346.45
Sideways,DOWN,NEUTRAL,neutral,1739178033,23346.75
Sideways,DOWN,NEUTRAL,neutral,1739178034,23346.55
Sideways,DOWN,NEUTRAL,neutral,1739178034,23344.65
Sideways,DOWN,NEUTRAL,neutral,1739178035,23345.70
Sideways,DOWN,NEUTRAL,neutral,1739178035,23346.70
Sideways,DOWN,NEUTRAL,neutral,1739178036,23347.05
Sideways,DOWN,NEUTRAL,neutral,1739178036,23347.95
Sideways,DOWN,NEUTRAL,neutral,1739178037,23348.10
Sideways,DOWN,NEUTRAL,neutral,1739178037,23347.50
Sideways,DOWN,NEUTRAL,neutral,1739178038,23347.15
Sideways,DOWN,NEUTRAL,neutral,1739178038,23346.50
Sideways,DOWN,NEUTRAL,neutral,1739178039,23347.15
Sideways,DOWN,NEUTRAL,neutral,1739178039,23347.55
Sideways,DOWN,NEUTRAL,neutral,1739178040,23347.45
Sideways,DOWN,NEUTRAL,neutral,1739178040,23347.80
Sideways,DOWN,NEUTRAL,neutral,1739178041,23347.70
Sideways,DOWN,NEUTRAL,neutral,1739178041,23347.25
Sideways,DOWN,NEUTRAL,neutral,1739178042,23346.95
Sideways,DOWN,NEUTRAL,neutral,1739178042,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739178043,23347.90
Sideways,DOWN,NEUTRAL,neutral,1739178043,23346.95
Sideways,DOWN,NEUTRAL,neutral,1739178044,23347.55
Sideways,DOWN,NEUTRAL,neutral,1739178044,23345.25
Sideways,DOWN,NEUTRAL,neutral,1739178045,23346.25
Sideways,DOWN,NEUTRAL,neutral,1739178045,23347.60
Sideways,DOWN,NEUTRAL,neutral,1739178046,23347.15
Sideways,DOWN,NEUTRAL,neutral,1739178046,23347.55
Sideways,DOWN,NEUTRAL,neutral,1739178047,23345.80
Sideways,DOWN,NEUTRAL,neutral,1739178047,23346.75
Sideways,DOWN,NEUTRAL,neutral,1739178048,23346.85
Sideways,DOWN,NEUTRAL,neutral,1739178049,23346.65
Sideways,DOWN,NEUTRAL,neutral,1739178049,23347.15
Sideways,DOWN,NEUTRAL,neutral,1739178050,23348.00
Sideways,DOWN,NEUTRAL,neutral,1739178050,23347.60
Sideways,DOWN,NEUTRAL,neutral,1739178051,23347.75
Sideways,DOWN,NEUTRAL,neutral,1739178051,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739178052,23348.35
Sideways,DOWN,NEUTRAL,neutral,1739178053,23348.85
Sideways,DOWN,NEUTRAL,neutral,1739178053,23347.75
Sideways,DOWN,NEUTRAL,neutral,1739178054,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739178054,23345.75
Sideways,DOWN,NEUTRAL,neutral,1739178055,23346.25
Sideways,DOWN,NEUTRAL,neutral,1739178055,23346.65
Sideways,DOWN,NEUTRAL,neutral,1739178056,23347.20
Sideways,DOWN,NEUTRAL,neutral,1739178056,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739178057,23348.80
Sideways,DOWN,NEUTRAL,neutral,1739178057,23347.20
Sideways,DOWN,NEUTRAL,neutral,1739178058,23347.40
Sideways,DOWN,NEUTRAL,neutral,1739178058,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739178059,23347.20
Sideways,DOWN,NEUTRAL,neutral,1739178059,23346.25
Sideways,DOWN,NEUTRAL,neutral,1739178060,23346.35
Sideways,DOWN,NEUTRAL,neutral,1739178060,23346.45
Sideways,DOWN,NEUTRAL,up,1739178061,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739178061,23348.15
Sideways,DOWN,NEUTRAL,neutral,1739178062,23348.10
Sideways,DOWN,NEUTRAL,neutral,1739178062,23348.30
Sideways,DOWN,NEUTRAL,neutral,1739178063,23347.40
Sideways,DOWN,NEUTRAL,neutral,1739178063,23348.30
Sideways,DOWN,NEUTRAL,neutral,1739178064,23347.40
Sideways,DOWN,NEUTRAL,neutral,1739178064,23345.80
Sideways,DOWN,NEUTRAL,neutral,1739178065,23346.95
Sideways,DOWN,NEUTRAL,neutral,1739178065,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739178066,23348.90
Sideways,DOWN,NEUTRAL,neutral,1739178067,23349.75
Sideways,DOWN,NEUTRAL,neutral,1739178067,23349.50
Sideways,DOWN,NEUTRAL,neutral,1739178068,23349.15
Sideways,DOWN,NEUTRAL,neutral,1739178068,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739178069,23349.20
Sideways,DOWN,NEUTRAL,neutral,1739178069,23349.85
Sideways,DOWN,NEUTRAL,neutral,1739178070,23349.90
Sideways,DOWN,NEUTRAL,neutral,1739178071,23350.90
Sideways,DOWN,NEUTRAL,neutral,1739178071,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739178072,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739178072,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739178073,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739178073,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178074,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739178074,23348.90
Sideways,DOWN,NEUTRAL,neutral,1739178075,23349.50
Sideways,DOWN,NEUTRAL,neutral,1739178075,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739178076,23351.80
Sideways,DOWN,NEUTRAL,neutral,1739178076,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739178077,23348.35
Sideways,DOWN,NEUTRAL,neutral,1739178077,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739178078,23349.45
Sideways,DOWN,NEUTRAL,neutral,1739178078,23349.75
Sideways,DOWN,NEUTRAL,neutral,1739178079,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739178079,23349.75
Sideways,DOWN,NEUTRAL,neutral,1739178080,23349.70
Sideways,DOWN,NEUTRAL,neutral,1739178080,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739178081,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178081,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739178082,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178082,23352.20
Sideways,DOWN,NEUTRAL,neutral,1739178083,23352.35
Sideways,DOWN,NEUTRAL,neutral,1739178083,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739178084,23352.05
Sideways,DOWN,NEUTRAL,neutral,1739178084,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739178085,23352.65
Sideways,DOWN,NEUTRAL,neutral,1739178085,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739178086,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739178086,23352.05
Sideways,DOWN,NEUTRAL,neutral,1739178087,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739178087,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739178088,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739178088,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178089,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739178089,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739178090,23352.60
Sideways,DOWN,NEUTRAL,neutral,1739178090,23352.70
Sideways,DOWN,NEUTRAL,neutral,1739178091,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178091,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739178092,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178092,23352.35
Sideways,DOWN,NEUTRAL,neutral,1739178093,23352.50
Sideways,DOWN,NEUTRAL,neutral,1739178093,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178094,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178094,23349.80
Sideways,DOWN,NEUTRAL,neutral,1739178095,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178095,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739178096,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739178096,23352.55
Sideways,DOWN,NEUTRAL,neutral,1739178097,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739178097,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739178098,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739178098,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739178099,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739178099,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739178100,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739178100,23350.95
Sideways,DOWN,NEUTRAL,neutral,1739178101,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739178101,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178102,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739178102,23352.10
Sideways,DOWN,NEUTRAL,neutral,1739178103,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178103,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739178104,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739178104,23348.65
Sideways,DOWN,NEUTRAL,neutral,1739178105,23349.25
Sideways,DOWN,NEUTRAL,neutral,1739178105,23349.50
Sideways,DOWN,NEUTRAL,neutral,1739178106,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739178106,23349.95
Sideways,DOWN,NEUTRAL,neutral,1739178107,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739178107,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739178108,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739178108,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739178109,23350.70
Sideways,DOWN,NEUTRAL,neutral,1739178110,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739178110,23350.90
Sideways,DOWN,NEUTRAL,neutral,1739178111,23350.70
Sideways,DOWN,NEUTRAL,neutral,1739178111,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739178112,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739178112,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739178113,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739178113,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739178114,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739178114,23349.25
Sideways,DOWN,NEUTRAL,neutral,1739178115,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739178115,23350.05
Sideways,DOWN,NEUTRAL,neutral,1739178116,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178116,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739178117,23350.05
Sideways,DOWN,NEUTRAL,neutral,1739178117,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739178118,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739178118,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739178119,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739178120,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739178120,23350.05
Sideways,DOWN,NEUTRAL,neutral,1739178121,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739178121,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739178122,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739178123,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739178123,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739178124,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739178124,23349.75
Sideways,DOWN,NEUTRAL,neutral,1739178125,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739178125,23350.70
Sideways,DOWN,NEUTRAL,neutral,1739178126,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178126,23350.90
Sideways,DOWN,NEUTRAL,neutral,1739178127,23352.10
Sideways,DOWN,NEUTRAL,neutral,1739178127,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739178128,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178128,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739178129,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739178129,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739178130,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739178130,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178131,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739178131,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739178132,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178132,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739178133,23351.80
Sideways,DOWN,NEUTRAL,neutral,1739178133,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739178134,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178134,23349.95
Sideways,DOWN,NEUTRAL,neutral,1739178135,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739178135,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739178136,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739178136,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739178137,23348.90
Sideways,DOWN,NEUTRAL,neutral,1739178137,23349.45
Sideways,DOWN,NEUTRAL,neutral,1739178138,23349.90
Sideways,DOWN,NEUTRAL,neutral,1739178138,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739178139,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739178139,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739178140,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739178140,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739178141,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739178141,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178142,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739178142,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739178143,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739178143,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739178144,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739178144,23348.80
Sideways,DOWN,NEUTRAL,neutral,1739178145,23352.55
Sideways,DOWN,NEUTRAL,neutral,1739178145,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739178146,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739178146,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178147,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739178147,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739178148,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739178148,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739178149,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739178149,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739178150,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739178150,23349.65
Sideways,DOWN,NEUTRAL,neutral,1739178151,23350.70
Sideways,DOWN,NEUTRAL,neutral,1739178151,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178152,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739178152,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178153,23350.90
Sideways,DOWN,NEUTRAL,neutral,1739178153,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178154,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739178154,23349.35
Sideways,DOWN,NEUTRAL,neutral,1739178155,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739178155,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739178156,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739178156,23352.20
Sideways,DOWN,NEUTRAL,neutral,1739178157,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739178157,23352.25
Sideways,DOWN,NEUTRAL,neutral,1739178158,23351.80
Sideways,DOWN,NEUTRAL,neutral,1739178158,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739178159,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739178159,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178160,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739178160,23352.25
Sideways,DOWN,NEUTRAL,neutral,1739178161,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739178161,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178162,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739178162,23352.70
Sideways,DOWN,NEUTRAL,neutral,1739178163,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178163,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739178164,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739178164,23349.70
Sideways,DOWN,NEUTRAL,neutral,1739178165,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739178165,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178166,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739178166,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739178167,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739178167,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739178168,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739178168,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739178169,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739178169,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739178170,23352.80
Sideways,DOWN,NEUTRAL,neutral,1739178170,23352.70
Sideways,DOWN,NEUTRAL,neutral,1739178171,23352.65
Sideways,DOWN,NEUTRAL,neutral,1739178171,23352.05
Sideways,DOWN,NEUTRAL,neutral,1739178172,23352.20
Sideways,DOWN,NEUTRAL,neutral,1739178172,23352.05
Sideways,DOWN,NEUTRAL,neutral,1739178173,23351.80
Sideways,DOWN,NEUTRAL,neutral,1739178173,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739178174,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739178174,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739178175,23349.25
Sideways,DOWN,NEUTRAL,neutral,1739178175,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739178176,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739178176,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739178177,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178177,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739178178,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739178178,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178179,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739178179,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178180,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739178180,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739178181,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739178181,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739178182,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739178182,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739178183,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739178183,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178184,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739178184,23349.20
Sideways,DOWN,NEUTRAL,neutral,1739178185,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739178185,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739178186,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739178186,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739178187,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739178187,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739178188,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178188,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739178189,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739178189,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739178190,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739178190,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739178191,23350.95
Sideways,DOWN,NEUTRAL,neutral,1739178192,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739178193,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178193,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739178194,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739178194,23349.50
Sideways,DOWN,NEUTRAL,neutral,1739178195,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739178195,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178196,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178196,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739178197,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739178197,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739178198,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739178198,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739178199,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739178199,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739178200,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739178201,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739178201,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739178202,23352.20
Sideways,DOWN,NEUTRAL,neutral,1739178202,23352.60
Sideways,DOWN,NEUTRAL,neutral,1739178203,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739178203,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178204,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739178204,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739178205,23353.40
Sideways,DOWN,NEUTRAL,neutral,1739178205,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739178206,23353.30
Sideways,DOWN,NEUTRAL,neutral,1739178206,23353.45
Sideways,DOWN,NEUTRAL,neutral,1739178207,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739178208,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739178208,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739178209,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739178209,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739178210,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739178210,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739178211,23353.25
Sideways,DOWN,NEUTRAL,neutral,1739178211,23353.70
Sideways,DOWN,NEUTRAL,neutral,1739178212,23353.75
Sideways,DOWN,NEUTRAL,neutral,1739178212,23353.25
Sideways,DOWN,NEUTRAL,neutral,1739178213,23353.35
Sideways,DOWN,NEUTRAL,neutral,1739178213,23355.05
Sideways,DOWN,NEUTRAL,neutral,1739178214,23354.30
Sideways,DOWN,NEUTRAL,neutral,1739178214,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739178215,23352.60
Sideways,DOWN,NEUTRAL,up,1739178215,23353.45
Sideways,DOWN,NEUTRAL,neutral,1739178216,23353.95
Sideways,DOWN,NEUTRAL,neutral,1739178216,23355.60
Sideways,DOWN,NEUTRAL,neutral,1739178217,23356.10
Sideways,DOWN,NEUTRAL,neutral,1739178217,23355.05
Sideways,DOWN,NEUTRAL,neutral,1739178218,23355.20
Sideways,DOWN,NEUTRAL,neutral,1739178218,23355.80
Sideways,DOWN,NEUTRAL,neutral,1739178219,23356.55
Sideways,DOWN,NEUTRAL,neutral,1739178219,23356.75
Sideways,DOWN,NEUTRAL,neutral,1739178220,23356.65
Sideways,DOWN,NEUTRAL,neutral,1739178220,23355.45
Sideways,DOWN,NEUTRAL,neutral,1739178221,23355.40
Sideways,DOWN,NEUTRAL,neutral,1739178221,23355.50
Sideways,DOWN,NEUTRAL,neutral,1739178222,23356.50
Sideways,DOWN,DOWN,neutral,1739178222,23356.85
Sideways,DOWN,NEUTRAL,neutral,1739178223,23356.50
Sideways,DOWN,NEUTRAL,neutral,1739178223,23356.10
Sideways,DOWN,NEUTRAL,neutral,1739178224,23356.30
Sideways,DOWN,NEUTRAL,neutral,1739178224,23354.10
Sideways,DOWN,NEUTRAL,neutral,1739178225,23354.65
Sideways,DOWN,NEUTRAL,neutral,1739178225,23355.65
Sideways,DOWN,NEUTRAL,neutral,1739178226,23356.15
Sideways,DOWN,NEUTRAL,neutral,1739178226,23356.40
