token,ltp,ltt
71967,58.55,1755852281
71990,36.05,1755852281
71974,81,1755852281
71963,35.85,1755852281
71965,45.75,1755852281
71973,116.85,1755852281
71976,62.4,1755852281
71971,93.7,1755852281
71972,103.75,1755852281
71971,93.85,1755852281
71973,116.65,1755852282
71972,103.9,1755852282
71969,74.65,1755852282
71992,27.15,1755852282
71967,58.5,1755852282
71974,81.15,1755852282
71965,45.8,1755852282
71992,27.2,1755852282
71969,74.55,1755852282
71965,45.9,1755852282
71988,47.8,1755852282
71976,62.65,1755852282
71963,35.95,1755852282
71976,62.45,1755852282
71971,93.7,1755852282
71973,116.7,1755852283
71972,104,1755852283
71974,81.1,1755852283
71990,35.95,1755852283
71969,74.5,1755852283
71967,58.6,1755852283
71973,116.9,1755852283
71972,103.7,1755852283
71974,80.8,1755852283
71976,62.55,1755852283
71963,35.85,1755852283
71971,93.6,1755852283
71965,45.95,1755852283
71988,47.75,1755852283
71971,93.75,1755852283
71988,47.65,1755852284
71965,45.8,1755852284
71972,104,1755852284
71973,116.5,1755852284
71969,74.55,1755852284
71969,74.65,1755852284
71967,58.45,1755852284
71976,62.5,1755852284
71963,36,1755852284
71974,80.85,1755852284
71976,62.55,1755852284
71965,45.95,1755852284
71974,81.05,1755852284
71990,36.1,1755852284
71971,93.6,1755852284
71972,103.75,1755852285
71971,93.7,1755852285
71969,74.55,1755852285
71990,36,1755852285
71974,80.8,1755852285
71963,35.95,1755852285
71965,45.85,1755852285
71969,74.35,1755852285
71971,93.65,1755852285
71976,62.5,1755852286
71973,116.75,1755852286
71972,103.95,1755852286
71963,35.8,1755852286
71969,74.4,1755852286
71992,27.25,1755852286
71974,80.95,1755852286
71967,58.4,1755852286
71990,35.95,1755852286
71976,62.4,1755852286
71963,35.95,1755852286
71973,116.55,1755852286
71965,45.95,1755852286
71971,93.6,1755852286
71971,93.7,1755852286
71973,116.7,1755852287
71972,103.7,1755852287
71988,47.55,1755852287
71969,74.65,1755852287
71967,58.6,1755852287
71965,45.85,1755852287
71974,81.05,1755852287
71969,74.35,1755852287
71992,27.3,1755852287
71963,35.85,1755852287
71965,45.9,1755852287
71988,47.65,1755852287
71976,62.45,1755852287
71963,35.95,1755852287
71971,93.6,1755852287
71974,81,1755852287
71967,58.45,1755852287
71990,36.05,1755852287
71973,116.65,1755852288
71972,103.9,1755852288
71969,74.5,1755852288
71992,27.35,1755852288
71971,93.45,1755852288
71967,58.5,1755852288
71990,36.15,1755852288
71973,116.45,1755852288
71972,104.15,1755852288
71976,62.55,1755852288
71963,35.85,1755852288
71965,45.85,1755852288
71988,47.7,1755852288
71971,93.4,1755852288
71988,47.75,1755852289
71973,116.5,1755852289
71972,103.8,1755852289
71969,74.45,1755852289
71992,27.2,1755852289
71969,74.5,1755852289
71967,58.35,1755852289
71990,36,1755852289
71963,35.8,1755852289
71974,81.2,1755852289
71967,58.45,1755852289
71963,35.9,1755852289
71990,36.15,1755852289
71965,45.75,1755852289
71988,47.7,1755852289
71971,93.45,1755852289
71973,116.55,1755852290
71972,104,1755852290
71969,74.2,1755852290
71992,27.3,1755852290
71990,36.05,1755852290
71974,81.3,1755852290
71976,62.6,1755852290
71963,35.85,1755852290
71969,74.35,1755852290
71971,93.35,1755852290
71976,62.55,1755852291
71973,116.4,1755852291
71967,58.5,1755852291
71963,35.9,1755852291
71992,27.25,1755852291
71969,74.45,1755852291
71974,81.15,1755852291
71967,58.4,1755852291
71976,62.5,1755852291
71963,35.95,1755852291
71973,116.75,1755852291
71988,47.75,1755852291
71972,103.95,1755852291
71971,93.65,1755852291
71971,93.7,1755852291
71972,104,1755852292
71973,116.7,1755852292
71988,47.7,1755852292
71969,74.3,1755852292
71967,58.55,1755852292
71992,27.2,1755852292
71965,45.9,1755852292
71974,81.1,1755852292
71992,27.15,1755852292
71988,47.6,1755852292
71967,58.45,1755852292
71971,93.75,1755852292
71974,81.05,1755852292
71990,36,1755852292
71973,116.85,1755852293
71969,74.6,1755852293
71992,27.25,1755852293
71967,58.65,1755852293
71971,93.8,1755852293
71990,35.95,1755852293
71973,116.8,1755852293
71972,104.05,1755852293
71976,62.45,1755852293
71963,35.85,1755852293
71988,47.85,1755852293
71965,45.95,1755852293
71971,93.35,1755852293
71988,47.8,1755852294
71965,45.8,1755852294
71973,116.6,1755852294
71972,104.1,1755852294
71969,74.5,1755852294
71992,27.2,1755852294
71967,58.45,1755852294
71990,36.05,1755852294
71976,62.5,1755852294
71963,36,1755852294
71974,81,1755852294
71963,35.9,1755852294
71974,81.1,1755852294
71988,47.75,1755852294
71965,45.95,1755852294
71971,93.6,1755852294
71973,116.65,1755852295
71972,104,1755852295
71967,58.5,1755852295
71990,35.95,1755852295
71976,62.65,1755852295
71963,35.95,1755852295
71988,47.6,1755852295
71969,74.6,1755852295
71992,27.25,1755852295
71976,62.75,1755852296
71973,116.55,1755852296
71972,104.05,1755852296
71967,58.55,1755852296
71990,36,1755852296
71963,35.85,1755852296
71992,27.2,1755852296
71974,81,1755852296
71990,36.1,1755852296
71967,58.45,1755852296
71974,80.9,1755852296
71976,62.55,1755852296
71963,35.9,1755852296
71965,46,1755852296
71973,116.9,1755852296
71972,104,1755852296
71971,93.85,1755852296
71973,116.65,1755852297
71972,103.95,1755852297
71965,45.9,1755852297
71992,27.15,1755852297
71969,74.7,1755852297
71969,74.6,1755852297
71992,27.3,1755852297
71967,58.55,1755852297
71990,36.05,1755852297
71974,81.05,1755852297
71976,62.6,1755852297
71963,35.85,1755852297
71988,47.85,1755852297
71965,45.85,1755852297
71967,58.6,1755852297
71990,36.15,1755852297
71963,36,1755852297
71974,81.15,1755852297
71973,117,1755852298
71972,103.85,1755852298
71992,27.2,1755852298
71969,74.5,1755852298
71967,58.5,1755852298
71990,36,1755852298
71971,93.9,1755852298
71974,80.95,1755852298
71973,116.75,1755852298
71972,104,1755852298
71976,62.55,1755852298
71965,46,1755852298
71988,47.7,1755852298
71969,74.65,1755852298
71992,27.25,1755852298
71971,93.6,1755852298
71965,45.95,1755852299
71972,104.3,1755852299
71973,116.45,1755852299
71969,74.45,1755852299
71992,27.3,1755852299
71967,58.35,1755852299
71990,36.2,1755852299
71976,63,1755852299
71963,35.75,1755852299
71974,81.55,1755852299
71965,45.7,1755852299
71988,47.9,1755852299
71971,93.55,1755852299
71971,93.3,1755852300
71973,116.6,1755852300
71972,104.25,1755852300
71969,74.3,1755852300
71992,27.4,1755852300
71967,58.45,1755852300
71990,36.25,1755852300
71974,81.15,1755852300
71969,74.7,1755852300
71976,62.6,1755852300
71963,35.9,1755852300
71988,47.65,1755852300
71965,46,1755852300
71992,27.2,1755852300
71971,93.5,1755852300
71967,58.35,1755852301
71963,35.8,1755852301
71973,116.5,1755852301
71972,104.15,1755852301
71974,81.2,1755852301
71990,36.1,1755852301
71969,74.2,1755852301
71992,27.3,1755852301
71967,58.45,1755852301
71990,36.15,1755852301
71974,81.45,1755852301
71976,62.8,1755852301
71963,35.9,1755852301
71965,45.7,1755852301
71988,47.85,1755852301
71973,116.6,1755852301
71972,104.2,1755852301
71971,93.55,1755852301
71971,93.65,1755852301
71973,116.75,1755852302
71972,104,1755852302
71969,74.8,1755852302
71992,27.2,1755852302
71988,47.6,1755852302
71965,46.05,1755852302
71969,75.3,1755852302
71992,27.1,1755852302
71967,59,1755852302
71974,80.6,1755852302
71976,62,1755852302
71963,36.45,1755852302
71967,59.3,1755852302
71990,35.75,1755852302
71965,46.5,1755852302
71988,47.2,1755852302
71974,80.3,1755852302
71990,35.65,1755852302
71963,36.5,1755852302
71971,95.1,1755852302
71973,118.5,1755852303
71972,102.4,1755852303
71969,76,1755852303
71992,26.85,1755852303
71990,35.5,1755852303
71971,95.35,1755852303
71973,118.9,1755852303
71976,61.6,1755852303
71972,102.25,1755852303
71963,36.85,1755852303
71967,59.85,1755852303
71965,47,1755852303
71988,46.9,1755852303
71974,79.8,1755852303
71988,46.95,1755852303
71969,76.15,1755852303
71992,26.9,1755852303
71971,95.6,1755852303
71973,119.2,1755852304
71972,102,1755852304
71992,26.75,1755852304
71969,76.4,1755852304
71967,60,1755852304
71990,35.4,1755852304
71967,60.1,1755852304
71976,61.2,1755852304
71974,79.3,1755852304
71976,61.3,1755852304
71965,47.1,1755852304
71988,46.7,1755852304
71971,95.3,1755852304
71971,95.45,1755852305
71973,118.7,1755852305
71972,102.1,1755852305
71973,118.95,1755852305
71969,76.35,1755852305
71992,26.8,1755852305
71967,60.15,1755852305
71974,79.15,1755852305
71969,76.3,1755852305
71976,61.05,1755852305
71963,37,1755852305
71988,46.4,1755852305
71965,47.4,1755852305
71988,46.45,1755852305
71992,26.5,1755852305
71971,96.45,1755852305
71967,60.35,1755852306
71990,34.9,1755852306
71976,60.55,1755852306
71963,37.2,1755852306
71973,119.95,1755852306
71974,78.7,1755852306
71969,76.8,1755852306
71972,100.9,1755852306
71967,60.5,1755852306
71990,34.85,1755852306
71974,79.15,1755852306
71976,60.95,1755852306
71963,37.05,1755852306
71965,47.2,1755852306
71988,46.5,1755852306
71973,119.25,1755852306
71972,101.8,1755852306
71971,95.9,1755852306
71972,101.55,1755852307
71973,119.05,1755852307
71969,76.65,1755852307
71992,26.6,1755852307
71965,47.3,1755852307
71988,46.3,1755852307
71969,76.6,1755852307
71992,26.45,1755852307
71967,60.45,1755852307
71990,35,1755852307
71974,78.6,1755852307
71976,60.6,1755852307
71963,37.1,1755852307
71967,60.4,1755852307
71976,60.65,1755852307
71965,47.4,1755852307
71988,46.25,1755852307
71974,78.8,1755852307
71990,35.05,1755852307
71963,37.2,1755852307
71971,96.3,1755852307
71972,101.05,1755852308
71973,119.85,1755852308
71969,76.7,1755852308
71992,26.55,1755852308
71967,60.05,1755852308
71990,35.2,1755852308
71971,96.1,1755852308
71974,79,1755852308
71973,119.45,1755852308
71972,101.3,1755852308
71976,61.1,1755852308
71963,37.05,1755852308
71988,46.45,1755852308
71988,46.35,1755852308
71969,76.8,1755852308
71992,26.5,1755852308
71971,96.4,1755852308
71965,47.45,1755852309
71972,101.4,1755852309
71976,60.95,1755852309
71969,76.55,1755852309
71992,26.6,1755852309
71973,119.7,1755852309
71974,78.9,1755852309
71967,60.15,1755852309
71990,35,1755852309
71974,78.8,1755852309
71976,60.7,1755852309
71963,37.15,1755852309
71965,47.5,1755852309
71988,46.3,1755852309
71971,96.15,1755852309
71971,96.1,1755852310
71973,119.45,1755852310
71972,101.45,1755852310
71972,101.65,1755852310
71969,76.65,1755852310
71967,60.1,1755852310
71990,35.15,1755852310
71974,79.1,1755852310
71992,26.65,1755852310
71969,76.55,1755852310
71976,61.2,1755852310
71963,37,1755852310
71988,46.75,1755852310
71965,47.3,1755852310
71971,96.2,1755852310
71967,60.15,1755852311
71990,35.25,1755852311
71976,61,1755852311
71963,37.1,1755852311
71973,119.55,1755852311
71972,101.6,1755852311
71969,76.65,1755852311
71992,26.6,1755852311
71990,35.15,1755852311
71974,79,1755852311
71971,96.15,1755852311
71965,47.2,1755852311
71988,46.45,1755852311
71973,119.5,1755852311
71972,101.5,1755852311
71971,96,1755852311
71973,119.35,1755852312
71969,76.6,1755852312
71969,76.65,1755852312
71992,26.65,1755852312
71988,46.5,1755852312
71965,47.3,1755852312
71967,60.3,1755852312
71990,35.05,1755852312
71974,79.25,1755852312
71976,61.15,1755852312
71967,60,1755852312
71965,47.25,1755852312
71988,46.6,1755852312
71974,79.15,1755852312
71990,35.15,1755852312
71971,95.95,1755852312
71972,101.85,1755852313
71992,26.7,1755852313
71969,76.15,1755852313
71973,118.5,1755852313
71967,59.75,1755852313
71990,35.55,1755852313
71971,95.5,1755852313
71974,79.75,1755852313
71972,102.55,1755852313
71976,61.5,1755852313
71963,36.75,1755852313
71965,46.85,1755852313
71988,46.85,1755852313
71988,47,1755852313
71969,75.6,1755852313
71992,26.9,1755852313
71971,94.8,1755852313
71965,46.5,1755852314
71973,118.25,1755852314
71972,102.75,1755852314
71976,61.65,1755852314
71992,26.85,1755852314
71969,75.65,1755852314
71974,79.8,1755852314
71967,59.4,1755852314
71990,35.5,1755852314
71963,36.65,1755852314
71974,79.7,1755852314
71976,61.5,1755852314
71965,46.85,1755852314
71988,46.8,1755852314
71971,94.6,1755852314
71971,94.45,1755852315
71973,117.6,1755852315
71972,103.15,1755852315
71973,117.55,1755852315
71992,27.05,1755852315
71969,74.9,1755852315
71967,58.6,1755852315
71990,35.85,1755852315
71974,80.7,1755852315
71969,74.7,1755852315
71992,27.15,1755852315
71976,62.35,1755852315
71963,36.2,1755852315
71988,47.3,1755852315
71965,46.05,1755852315
71988,47.5,1755852315
71971,94.05,1755852315
71967,58.7,1755852316
71974,80.65,1755852316
71990,35.9,1755852316
71976,62.3,1755852316
71963,36.15,1755852316
71973,117.2,1755852316
71972,103.45,1755852316
71992,27.05,1755852316
71969,74.85,1755852316
71967,58.75,1755852316
71974,80.75,1755852316
71971,94,1755852316
71965,45.95,1755852316
71972,103.75,1755852316
71973,117.25,1755852317
71972,103.45,1755852317
71969,74.75,1755852317
71992,27.1,1755852317
71988,47.45,1755852317
71965,46.1,1755852317
71992,27.05,1755852317
71967,58.85,1755852317
71990,35.85,1755852317
71976,62.4,1755852317
71963,36.1,1755852317
71967,58.7,1755852317
71976,62.25,1755852317
71965,46.15,1755852317
71988,47.5,1755852317
71974,80.55,1755852317
71990,35.9,1755852317
71973,117.2,1755852318
71972,103.4,1755852318
71969,74.9,1755852318
71992,27.15,1755852318
71973,117.05,1755852318
71990,35.95,1755852318
71967,58.8,1755852318
71971,94.1,1755852318
71974,80.85,1755852318
71976,62.35,1755852318
71963,36.15,1755852318
71965,46.05,1755852318
71988,47.6,1755852318
71988,47.5,1755852318
71969,74.95,1755852318
71992,27.2,1755852318
71971,94.3,1755852318
71973,117.5,1755852319
71972,103.5,1755852319
71965,46.25,1755852319
71967,58.9,1755852319
71969,75,1755852319
71976,62.25,1755852319
71992,27.15,1755852319
71974,80.8,1755852319
71963,36.25,1755852319
71965,46.2,1755852319
71963,36.2,1755852319
71988,47.45,1755852319
71971,94.4,1755852319
71971,94.45,1755852320
71973,117.35,1755852320
71972,103.4,1755852320
71969,75.1,1755852320
71992,27.1,1755852320
71967,58.85,1755852320
71974,80.9,1755852320
71969,74.7,1755852320
71992,27.2,1755852320
71976,62.4,1755852320
71963,36.15,1755852320
71965,46.15,1755852320
71988,47.55,1755852320
71971,94,1755852320
71974,80.8,1755852321
71967,58.7,1755852321
71990,36,1755852321
71976,62.35,1755852321
71963,36.05,1755852321
71972,103.55,1755852321
71969,75.05,1755852321
71992,27.15,1755852321
71967,58.9,1755852321
71974,80.65,1755852321
71990,35.85,1755852321
71976,62.3,1755852321
71963,36.1,1755852321
71971,94.4,1755852321
71965,46.25,1755852321
71988,47.5,1755852321
71973,117.5,1755852321
71972,103.3,1755852321
71971,94,1755852321
71973,117.2,1755852322
71972,103.5,1755852322
71969,74.9,1755852322
71969,74.7,1755852322
71992,27.2,1755852322
71988,47.6,1755852322
71965,46.1,1755852322
71992,27.15,1755852322
71967,58.75,1755852322
71990,36,1755852322
71974,80.9,1755852322
71976,62.6,1755852322
71963,36.05,1755852322
71974,80.8,1755852322
71967,58.65,1755852322
71976,62.5,1755852322
71965,46.05,1755852322
71988,47.7,1755852322
71971,93.7,1755852322
71973,116.75,1755852323
71972,103.9,1755852323
71969,74.75,1755852323
71992,27.25,1755852323
71973,117,1755852323
71967,58.6,1755852323
71971,94.05,1755852323
71974,80.95,1755852323
71972,103.8,1755852323
71976,62.45,1755852323
71963,36.1,1755852323
71988,47.55,1755852323
71988,47.5,1755852323
71965,46.1,1755852323
71969,74.8,1755852323
71992,27.15,1755852323
71971,94.2,1755852323
71972,103.4,1755852324
71973,117.2,1755852324
71974,80.6,1755852324
71967,58.75,1755852324
71969,74.85,1755852324
71967,58.7,1755852324
71990,35.8,1755852324
71974,80.75,1755852324
71976,62.4,1755852324
71963,36.15,1755852324
71963,36.2,1755852324
71965,46,1755852324
71971,94.3,1755852324
71971,94.1,1755852325
71969,74.75,1755852325
71990,35.9,1755852325
71974,80.5,1755852325
71976,62.35,1755852325
71963,36.1,1755852325
71965,45.9,1755852325
71988,47.6,1755852325
71974,80.95,1755852325
71971,93.95,1755852325
71967,58.65,1755852326
71990,36,1755852326
71976,62.55,1755852326
71963,36.05,1755852326
71973,116.85,1755852326
71972,103.55,1755852326
71969,74.5,1755852326
71992,27.2,1755852326
71967,58.45,1755852326
71974,80.8,1755852326
71976,62.65,1755852326
71963,35.95,1755852326
71971,93.6,1755852326
71965,45.85,1755852326
71973,116.75,1755852326
71972,103.9,1755852326
71971,93.4,1755852326
71973,116.7,1755852327
71972,103.7,1755852327
71969,74.3,1755852327
71992,27.3,1755852327
71965,45.8,1755852327
71967,58.4,1755852327
71990,35.95,1755852327
71974,80.95,1755852327
71976,62.55,1755852327
71974,80.85,1755852327
71967,58.45,1755852327
71976,62.65,1755852327
71965,45.65,1755852327
71988,47.55,1755852327
71971,93.6,1755852327
71972,103.8,1755852328
71969,74.45,1755852328
71992,27.25,1755852328
71973,116.75,1755852328
71990,36,1755852328
71974,81,1755852328
71972,103.85,1755852328
71976,62.5,1755852328
71965,45.7,1755852328
71988,47.6,1755852328
71988,47.55,1755852328
71965,45.75,1755852328
71969,74.5,1755852328
71992,27.2,1755852328
71971,93.4,1755852328
71973,116.95,1755852329
71972,103.6,1755852329
71967,58.6,1755852329
71974,80.65,1755852329
71969,74.45,1755852329
71976,62.35,1755852329
71967,58.5,1755852329
71990,35.9,1755852329
71963,36,1755852329
71974,80.95,1755852329
71976,62.5,1755852329
71963,35.9,1755852329
71965,45.95,1755852329
71988,47.6,1755852329
71971,93.7,1755852329
71971,93.75,1755852330
71973,116.75,1755852330
71972,103.65,1755852330
71973,116.5,1755852330
71972,103.6,1755852330
71969,74.5,1755852330
71992,27.25,1755852330
71967,58.4,1755852330
71990,35.85,1755852330
71974,80.9,1755852330
71969,74.4,1755852330
71992,27.2,1755852330
71963,35.95,1755852330
71988,47.65,1755852330
71974,81.1,1755852330
71971,93.55,1755852330
71967,58.45,1755852331
71990,36,1755852331
71976,62.65,1755852331
71973,116.7,1755852331
71972,103.75,1755852331
71969,74.5,1755852331
71992,27.3,1755852331
71967,58.5,1755852331
71990,35.9,1755852331
71974,80.95,1755852331
71976,62.55,1755852331
71971,93.8,1755852331
71965,46,1755852331
71988,47.5,1755852331
71973,116.95,1755852331
71972,103.6,1755852331
71973,116.85,1755852332
71972,103.85,1755852332
71969,74.4,1755852332
71992,27.2,1755852332
71965,45.9,1755852332
71992,27.25,1755852332
71990,35.95,1755852332
71976,62.45,1755852332
71963,35.85,1755852332
71976,62.4,1755852332
71965,45.85,1755852332
71988,47.55,1755852332
71971,93.2,1755852332
71973,116.3,1755852333
71972,103.9,1755852333
71992,27.3,1755852333
71969,74.3,1755852333
71972,103.95,1755852333
71973,116.5,1755852333
71967,58.25,1755852333
71971,93.45,1755852333
71974,81.05,1755852333
71976,62.6,1755852333
71963,35.8,1755852333
71965,45.8,1755852333
71988,47.7,1755852333
71988,47.5,1755852333
71965,45.9,1755852333
71992,27.25,1755852333
71971,93.4,1755852333
71973,116.45,1755852334
71972,103.65,1755852334
71974,80.95,1755852334
71967,58.45,1755852334
71969,74.35,1755852334
71967,58.5,1755852334
71990,35.85,1755852334
71963,36,1755852334
71974,81,1755852334
71976,62.4,1755852334
71988,47.45,1755852334
71965,46,1755852334
71973,116.7,1755852334
71972,103.6,1755852334
71971,93.6,1755852334
71971,93.9,1755852335
71973,116.95,1755852335
71969,74.7,1755852335
71992,27.15,1755852335
71967,58.8,1755852335
71990,35.75,1755852335
71974,80.6,1755852335
71969,74.75,1755852335
71992,27.1,1755852335
71976,62.05,1755852335
71963,36.1,1755852335
71965,46.1,1755852335
71988,47.25,1755852335
71967,58.75,1755852335
71971,93.8,1755852335
71990,35.8,1755852336
71976,62.2,1755852336
71963,35.95,1755852336
71972,103.45,1755852336
71973,116.8,1755852336
71969,74.45,1755852336
71992,27.15,1755852336
71967,58.6,1755852336
71974,80.7,1755852336
71976,62.25,1755852336
71963,36.05,1755852336
71971,93.55,1755852336
71965,45.95,1755852336
71988,47.45,1755852336
71973,116.7,1755852336
71972,103.35,1755852336
71971,93.6,1755852336
71973,116.6,1755852337
71972,103.6,1755852337
71969,74.4,1755852337
71992,27.2,1755852337
71988,47.35,1755852337
71965,45.85,1755852337
71992,27.1,1755852337
71967,58.65,1755852337
71990,35.7,1755852337
71967,58.45,1755852337
71963,35.9,1755852337
71965,46,1755852337
71988,47.45,1755852337
71971,93.65,1755852337
71973,116.7,1755852338
71972,103.3,1755852338
71969,74.35,1755852338
71992,27.15,1755852338
71973,116.95,1755852338
71972,103.6,1755852338
71967,58.65,1755852338
71990,35.65,1755852338
71971,93.6,1755852338
71963,36,1755852338
71965,45.85,1755852338
71988,47.3,1755852338
71965,46,1755852338
71971,93.85,1755852338
71969,74.45,1755852338
71992,27.1,1755852338
71974,80.65,1755852339
71973,116.7,1755852339
71976,62.1,1755852339
71963,36.05,1755852339
71967,58.75,1755852339
71990,35.6,1755852339
71974,80.6,1755852339
71965,46.15,1755852339
71988,47.4,1755852339
71973,116.95,1755852339
71972,103.65,1755852339
71971,93.6,1755852339
71971,93.8,1755852340
71973,116.9,1755852340
71969,74.5,1755852340
71992,27.15,1755852340
71967,58.7,1755852340
71990,35.65,1755852340
71974,80.5,1755852340
71992,27.05,1755852340
71963,36,1755852340
71965,46.05,1755852340
71988,47.3,1755852340
71974,80.55,1755852340
71971,93.85,1755852340
71990,35.75,1755852341
71973,117,1755852341
71972,103.6,1755852341
71969,74.65,1755852341
71967,58.65,1755852341
71990,35.65,1755852341
71974,80.65,1755852341
71973,116.7,1755852341
71976,62.25,1755852341
71963,36.05,1755852341
71971,93.8,1755852341
71971,93.55,1755852342
71972,103.7,1755852342
71969,74.4,1755852342
71992,27.15,1755852342
71988,47.45,1755852342
71965,46,1755852342
71990,35.7,1755852342
71974,80.55,1755852342
71976,62.3,1755852342
71967,58.6,1755852342
71990,35.65,1755852342
71965,45.9,1755852342
71988,47.3,1755852342
71971,93.6,1755852343
71973,116.9,1755852343
71972,103.65,1755852343
71971,93.75,1755852343
71969,74.6,1755852343
71973,116.95,1755852343
71967,58.5,1755852343
71990,35.75,1755852343
71974,80.75,1755852343
71976,62.2,1755852343
71963,35.95,1755852343
71965,46,1755852343
71988,47.4,1755852343
71988,47.25,1755852343
71965,46.25,1755852343
71971,93.95,1755852344
71969,74.75,1755852344
71992,27.05,1755852344
71974,80.3,1755852344
71973,117.3,1755852344
71972,103.3,1755852344
71967,58.7,1755852344
71990,35.65,1755852344
71992,27.1,1755852344
71976,62.05,1755852344
71963,36.1,1755852344
71990,35.6,1755852344
71976,62.1,1755852344
71988,47.3,1755852344
71971,94.05,1755852344
71973,117.25,1755852344
71972,103.2,1755852344
71971,94.1,1755852345
71973,117.05,1755852345
71972,103.15,1755852345
71992,27,1755852345
71967,58.9,1755852345
71974,80.35,1755852345
71988,47.15,1755852345
71969,75,1755852345
71976,61.95,1755852345
71963,36.2,1755852345
71974,80.4,1755852345
71990,35.55,1755852345
71976,61.9,1755852345
71971,94.15,1755852346
71973,117.15,1755852346
71972,103.3,1755852346
71963,36.1,1755852346
71967,58.95,1755852346
71990,35.6,1755852346
71974,80.3,1755852346
71973,117.25,1755852346
71976,62,1755852346
71971,93.85,1755852346
71965,46.2,1755852346
71988,47.2,1755852346
71972,103.4,1755852346
71971,93.9,1755852347
71973,117.35,1755852347
71969,74.95,1755852347
71992,27.05,1755852347
71988,47.25,1755852347
71992,27.1,1755852347
71967,59,1755852347
71974,80.45,1755852347
71967,58.85,1755852347
71976,61.95,1755852347
71963,36.3,1755852347
71965,46.15,1755852347
71976,61.9,1755852347
71971,94.05,1755852348
71973,117.55,1755852348
71972,103.2,1755852348
71971,94.3,1755852348
71969,74.9,1755852348
71992,27.05,1755852348
71973,117.5,1755852348
71967,59,1755852348
71990,35.5,1755852348
71974,80.15,1755852348
71976,61.8,1755852348
71965,46.35,1755852348
71988,47.05,1755852348
71988,47.2,1755852348
71971,94.35,1755852349
71969,75.1,1755852349
71973,117.55,1755852349
71976,61.85,1755852349
71967,59.05,1755852349
71976,61.9,1755852349
71965,46.3,1755852349
71963,36.15,1755852349
71973,117.5,1755852349
71972,103.15,1755852349
71973,117.3,1755852350
71972,103,1755852350
71992,26.95,1755852350
71990,35.45,1755852350
71974,80,1755852350
71988,46.9,1755852350
71965,46.45,1755852350
71969,75.35,1755852350
71992,26.9,1755852350
71976,61.65,1755852350
71963,36.35,1755852350
71974,79.85,1755852350
71965,46.4,1755852350
71988,47.05,1755852350
71976,61.85,1755852350
71963,36.25,1755852350
71973,117.8,1755852351
71972,102.75,1755852351
71969,75.15,1755852351
71967,59,1755852351
71990,35.35,1755852351
71973,117.85,1755852351
71976,61.6,1755852351
71963,36.3,1755852351
71971,94.55,1755852351
71965,46.3,1755852351
71988,46.9,1755852351
71972,102.9,1755852351
71971,94.4,1755852352
71973,117.6,1755852352
71972,102.85,1755852352
71969,75.1,1755852352
71969,75.05,1755852352
71992,26.85,1755852352
71967,59.15,1755852352
71990,35.45,1755852352
71974,80,1755852352
71976,61.55,1755852352
71963,36.25,1755852352
71988,47,1755852352
71971,94.5,1755852353
71972,102.95,1755852353
71973,117.65,1755852353
71971,94.3,1755852353
71969,74.95,1755852353
71992,26.9,1755852353
71973,117.25,1755852353
71972,102.8,1755852353
71967,59.05,1755852353
71990,35.5,1755852353
71976,61.75,1755852353
71963,36.15,1755852353
71965,46.2,1755852353
71988,47.15,1755852353
71971,93.85,1755852354
71969,74.7,1755852354
71992,27,1755852354
71974,80.15,1755852354
71967,58.85,1755852354
71990,35.65,1755852354
71972,103.1,1755852354
71976,61.95,1755852354
71969,74.85,1755852354
71967,58.9,1755852354
71990,35.6,1755852354
71976,61.8,1755852354
71963,36.25,1755852354
71965,46.3,1755852354
71988,47.2,1755852354
71971,94.3,1755852354
71973,117.5,1755852354
71972,103.15,1755852354
71971,94.05,1755852355
71973,117.3,1755852355
71969,75.1,1755852355
71967,59.1,1755852355
71990,35.5,1755852355
71974,80,1755852355
71988,47.15,1755852355
71965,46.35,1755852355
71969,75.15,1755852355
71992,26.9,1755852355
71976,61.85,1755852355
71974,79.9,1755852355
71967,59.2,1755852355
71990,35.4,1755852355
71965,46.5,1755852355
71988,46.9,1755852355
71976,61.55,1755852355
71963,36.3,1755852355
71971,94.35,1755852356
71973,117.5,1755852356
71972,102.85,1755852356
71969,75.25,1755852356
71992,26.95,1755852356
71967,59.05,1755852356
71973,117.95,1755852356
71963,36.25,1755852356
71971,94.6,1755852356
71965,46.4,1755852356
71988,47,1755852356
71971,94.45,1755852357
71972,102.9,1755852357
71973,117.85,1755852357
71974,79.75,1755852357
71967,59.35,1755852357
71969,75.4,1755852357
71988,46.9,1755852357
71967,59.1,1755852357
71974,79.85,1755852357
71976,61.7,1755852357
71963,36.35,1755852357
71976,61.55,1755852357
71965,46.45,1755852357
71988,46.85,1755852357
71971,94.7,1755852358
71973,118.05,1755852358
71969,75.2,1755852358
71992,27,1755852358
71971,94.85,1755852358
71972,102.75,1755852358
71967,59.35,1755852358
71974,80,1755852358
71976,61.6,1755852358
71988,46.95,1755852358
71965,46.55,1755852358
71971,94.95,1755852359
71969,75.35,1755852359
71992,26.9,1755852359
71974,79.75,1755852359
71990,35.25,1755852359
71973,118.15,1755852359
71976,61.5,1755852359
71969,75.5,1755852359
71992,26.8,1755852359
71963,36.65,1755852359
71967,59.4,1755852359
71974,79.7,1755852359
71976,61.45,1755852359
71965,46.65,1755852359
71988,46.8,1755852359
71971,94.9,1755852359
71973,118.3,1755852359
71972,102.65,1755852359
71971,94.95,1755852360
