ltp,ltt
23049.80,1738052851
23050.05,1738052852
23051.30,1738052852
23051.90,1738052853
23053.80,1738052853
23054.05,1738052854
23059.30,1738052973
23058.75,1738052974
23058.55,1738052974
23059.10,1738052975
23056.45,1738052975
23057.25,1738052976
23058.00,1738052976
23057.25,1738052977
23057.00,1738052977
23058.05,1738052978
23058.25,1738052978
23057.05,1738052979
23056.15,1738052979
23057.50,1738052980
23057.00,1738052980
23057.10,1738052981
23056.50,1738052981
23055.20,1738052982
23055.45,1738052982
23056.05,1738052983
23056.70,1738052983
23058.00,1738052984
23057.05,1738052984
23057.30,1738052985
23055.10,1738052985
23055.80,1738052986
23055.65,1738052986
23056.00,1738052987
23056.65,1738052987
23055.35,1738052988
23055.75,1738052988
23055.90,1738052989
23055.95,1738052989
23055.30,1738052991
23057.40,1738052991
23057.25,1738052992
23057.40,1738052992
23057.80,1738052993
23059.20,1738052993
23058.60,1738052994
23058.70,1738052994
23058.60,1738052995
23056.45,1738052995
23056.50,1738052996
23056.55,1738052996
23057.10,1738052997
23057.25,1738052997
23058.10,1738052998
23058.40,1738052998
23059.30,1738052999
23057.65,1738052999
23057.35,1738053000
23058.30,1738053000
23059.50,1738053001
23057.95,1738053001
23059.55,1738053002
23058.10,1738053002
23057.55,1738053003
23060.10,1738053003
23058.85,1738053004
23058.45,1738053004
23055.50,1738053005
23056.60,1738053006
23056.25,1738053006
23055.60,1738053007
23056.55,1738053007
23056.65,1738053008
23056.95,1738053008
23057.75,1738053009
23058.35,1738053009
23058.15,1738053010
23058.25,1738053010
23058.35,1738053011
23058.25,1738053011
23058.15,1738053012
23058.35,1738053012
23057.80,1738053013
23058.00,1738053013
23059.00,1738053014
23058.00,1738053014
23057.35,1738053015
23055.15,1738053015
23056.40,1738053016
23056.75,1738053016
23057.05,1738053017
23056.60,1738053017
23055.80,1738053018
23056.20,1738053018
23056.75,1738053019
23056.60,1738053019
23057.20,1738053020
23057.35,1738053020
23056.75,1738053021
23057.40,1738053021
23057.45,1738053022
23057.15,1738053022
23057.60,1738053023
23058.80,1738053023
23059.65,1738053024
23058.70,1738053024
23058.35,1738053025
23056.70,1738053025
23060.35,1738053026
23059.70,1738053026
23060.00,1738053027
23059.45,1738053027
23059.75,1738053028
23060.25,1738053028
23060.15,1738053029
23063.85,1738053029
23061.35,1738053030
23062.60,1738053030
23061.55,1738053031
23060.65,1738053031
23061.10,1738053032
23061.40,1738053032
23061.65,1738053033
23063.20,1738053033
23063.50,1738053034
23062.65,1738053034
23061.55,1738053035
23059.95,1738053035
23060.25,1738053036
23060.90,1738053036
23060.85,1738053037
23061.15,1738053037
23061.35,1738053038
23061.80,1738053038
23062.60,1738053039
23063.00,1738053040
23062.55,1738053040
23063.50,1738053041
23064.15,1738053042
23064.60,1738053042
23064.35,1738053043
23065.60,1738053043
23066.60,1738053044
23066.20,1738053044
23065.45,1738053045
23064.30,1738053045
23065.40,1738053046
23066.15,1738053046
23066.20,1738053047
23066.50,1738053047
23066.85,1738053048
23066.55,1738053048
23066.20,1738053049
23066.85,1738053049
23066.90,1738053050
23066.95,1738053050
23066.85,1738053051
23066.30,1738053051
23065.50,1738053052
23066.80,1738053052
23066.75,1738053053
23068.85,1738053053
23067.70,1738053054
23066.85,1738053054
23067.35,1738053055
23064.35,1738053055
23065.65,1738053056
23065.70,1738053056
23066.00,1738053057
23066.65,1738053057
23066.70,1738053058
23067.60,1738053058
23067.00,1738053059
23066.45,1738053059
23066.35,1738053060
23066.25,1738053060
23065.95,1738053061
23066.50,1738053061
23067.35,1738053062
23067.45,1738053062
23067.25,1738053063
23069.40,1738053063
23069.10,1738053064
23070.40,1738053064
23069.15,1738053065
23067.75,1738053065
23069.25,1738053066
23069.65,1738053066
23070.40,1738053067
23071.50,1738053067
23071.35,1738053068
23072.00,1738053068
23070.95,1738053069
23073.50,1738053070
23072.25,1738053070
23071.80,1738053071
23071.75,1738053071
23072.25,1738053072
23074.75,1738053072
23073.90,1738053073
23073.85,1738053073
23073.75,1738053074
23073.05,1738053074
23074.15,1738053075
23071.00,1738053075
23071.30,1738053076
23071.60,1738053076
23073.15,1738053077
23073.05,1738053077
23073.65,1738053078
23073.10,1738053078
23072.80,1738053079
23072.95,1738053079
23072.75,1738053080
23072.90,1738053080
23075.05,1738053081
23073.35,1738053081
23073.85,1738053082
23073.20,1738053082
23074.30,1738053083
23074.30,1738053083
23075.55,1738053084
23074.40,1738053084
23073.70,1738053085
23072.00,1738053085
23073.35,1738053086
23073.25,1738053086
23074.65,1738053087
23072.65,1738053087
23072.35,1738053088
23070.95,1738053088
23071.30,1738053089
23069.65,1738053089
23068.25,1738053090
23068.55,1738053090
23067.35,1738053091
23066.80,1738053091
23067.00,1738053092
23065.55,1738053092
23065.95,1738053093
23067.80,1738053093
23068.70,1738053094
23067.40,1738053094
23067.05,1738053095
23064.55,1738053095
23065.30,1738053096
23066.00,1738053096
23066.70,1738053097
23066.35,1738053097
23066.50,1738053098
23065.35,1738053098
23066.30,1738053099
23067.10,1738053099
23066.45,1738053100
23065.65,1738053100
23065.25,1738053101
23065.65,1738053101
23064.90,1738053102
23067.15,1738053102
23067.95,1738053103
23067.55,1738053103
23068.10,1738053104
23067.50,1738053104
23067.00,1738053105
23065.00,1738053105
23066.25,1738053106
23067.40,1738053106
23067.10,1738053107
23065.40,1738053107
23064.25,1738053108
23064.35,1738053108
23064.60,1738053109
23063.55,1738053109
23063.50,1738053110
23063.55,1738053110
23062.60,1738053111
23062.70,1738053111
23061.90,1738053112
23061.75,1738053112
23061.90,1738053113
23064.30,1738053113
23063.50,1738053114
23062.75,1738053114
23062.40,1738053115
23059.95,1738053115
23060.30,1738053116
23060.35,1738053116
23060.05,1738053117
23060.45,1738053117
23061.70,1738053118
23061.35,1738053118
23060.95,1738053119
23060.70,1738053119
23061.10,1738053120
23062.10,1738053120
23060.90,1738053121
23061.05,1738053121
23062.40,1738053122
23061.55,1738053123
23064.25,1738053123
23065.10,1738053124
23064.45,1738053124
23064.60,1738053125
23061.80,1738053125
23061.50,1738053126
23061.90,1738053126
23062.20,1738053127
23062.15,1738053127
23061.95,1738053128
23062.00,1738053128
23062.55,1738053129
23062.10,1738053129
23062.70,1738053130
23063.60,1738053130
23063.10,1738053131
23063.30,1738053131
23062.85,1738053132
23063.15,1738053132
23062.45,1738053133
23063.95,1738053133
23064.40,1738053134
23063.45,1738053134
23063.60,1738053135
23061.60,1738053135
23062.00,1738053136
23063.05,1738053136
23063.55,1738053137
23064.20,1738053137
23063.35,1738053138
23063.70,1738053138
23064.10,1738053139
23064.40,1738053139
23064.95,1738053140
23064.85,1738053141
23064.95,1738053141
23065.30,1738053142
23066.25,1738053143
23066.95,1738053143
23066.80,1738053144
23066.85,1738053144
23066.30,1738053145
23064.65,1738053145
23065.60,1738053146
23065.95,1738053146
23066.85,1738053147
23065.80,1738053147
23067.20,1738053148
23068.15,1738053148
23066.65,1738053149
23067.25,1738053149
23067.00,1738053150
23065.80,1738053150
23066.40,1738053151
23066.30,1738053151
23066.65,1738053152
23066.40,1738053152
23066.90,1738053153
23068.25,1738053153
23068.30,1738053154
23067.90,1738053154
23067.65,1738053155
23066.05,1738053155
23066.50,1738053156
23067.20,1738053156
23067.10,1738053157
23066.40,1738053157
23066.85,1738053158
23067.70,1738053159
23068.15,1738053159
23068.35,1738053160
23069.20,1738053160
23069.55,1738053161
23069.60,1738053161
23069.85,1738053162
23070.15,1738053162
23070.80,1738053163
23071.45,1738053163
23071.80,1738053164
23071.30,1738053164
23072.65,1738053165
23071.20,1738053165
23071.05,1738053166
23071.60,1738053166
23071.55,1738053167
23071.90,1738053167
23071.55,1738053168
23071.70,1738053168
23071.65,1738053169
23071.40,1738053169
23071.50,1738053170
23071.95,1738053170
23072.20,1738053171
23072.05,1738053171
23071.35,1738053172
23071.30,1738053172
23070.60,1738053173
23070.65,1738053173
23070.55,1738053174
23069.90,1738053174
23069.60,1738053175
23067.35,1738053175
23068.00,1738053176
23067.95,1738053176
23068.45,1738053177
23068.75,1738053177
23071.70,1738053178
23071.10,1738053178
23070.95,1738053179
23070.35,1738053179
23069.45,1738053180
23069.40,1738053180
23070.30,1738053181
23069.70,1738053181
23069.60,1738053182
23070.10,1738053182
23070.45,1738053183
23071.25,1738053183
23071.45,1738053184
23070.75,1738053184
23071.30,1738053185
23068.35,1738053185
23068.85,1738053186
23068.60,1738053186
23068.40,1738053187
23068.25,1738053187
23068.50,1738053188
23068.00,1738053189
23069.10,1738053189
23069.40,1738053190
23069.45,1738053190
23069.50,1738053191
23069.45,1738053191
23069.25,1738053192
23068.15,1738053192
23068.20,1738053193
23069.30,1738053193
23069.90,1738053194
23069.55,1738053194
23068.85,1738053195
23066.30,1738053195
23066.95,1738053196
23067.00,1738053196
23067.15,1738053197
23067.50,1738053197
23067.75,1738053198
23068.05,1738053198
23067.90,1738053199
23067.85,1738053199
23068.40,1738053200
23068.80,1738053201
23068.15,1738053201
23067.80,1738053202
23067.70,1738053202
23067.45,1738053203
23069.25,1738053203
23068.75,1738053204
23068.00,1738053204
23067.90,1738053205
23066.00,1738053205
23066.65,1738053206
23066.50,1738053206
23066.80,1738053207
23066.95,1738053207
23067.25,1738053208
23067.60,1738053208
23067.65,1738053209
23067.90,1738053209
23067.60,1738053210
23068.15,1738053210
23068.25,1738053211
23068.55,1738053212
23068.70,1738053212
23069.15,1738053213
23070.30,1738053213
23070.50,1738053214
23069.70,1738053214
23070.05,1738053215
23067.55,1738053215
23067.40,1738053216
23067.45,1738053216
23067.25,1738053217
23068.00,1738053217
23067.30,1738053218
23067.40,1738053218
23066.35,1738053219
23066.50,1738053219
23066.90,1738053220
23067.35,1738053220
23067.25,1738053221
23066.95,1738053221
23066.75,1738053222
23066.35,1738053222
23065.80,1738053223
23066.90,1738053223
23067.20,1738053224
23066.70,1738053224
23066.20,1738053225
23065.00,1738053225
23065.15,1738053226
23065.50,1738053226
23065.70,1738053227
23065.55,1738053227
23065.05,1738053228
23065.50,1738053228
23065.55,1738053229
23064.05,1738053229
23064.55,1738053230
23064.60,1738053230
23065.00,1738053231
23065.75,1738053231
23064.80,1738053232
23065.15,1738053232
23065.50,1738053233
23067.55,1738053233
23067.20,1738053234
23066.40,1738053234
23064.40,1738053235
23065.90,1738053236
23065.25,1738053236
23065.20,1738053237
23065.40,1738053237
23066.05,1738053238
23065.35,1738053238
23065.25,1738053239
23065.70,1738053239
23064.85,1738053240
23065.20,1738053240
23064.85,1738053241
23064.30,1738053241
23064.35,1738053242
23064.10,1738053242
23063.35,1738053243
23065.50,1738053243
23065.45,1738053244
23064.10,1738053244
23064.95,1738053245
23063.50,1738053245
23064.05,1738053246
23064.00,1738053246
23064.45,1738053247
23064.20,1738053247
23064.05,1738053248
23064.25,1738053248
23064.65,1738053249
23064.50,1738053249
23063.75,1738053250
23064.10,1738053250
23063.85,1738053251
23063.80,1738053251
23063.95,1738053252
23064.60,1738053252
23064.20,1738053253
23065.05,1738053253
23065.60,1738053254
23065.10,1738053254
23064.55,1738053255
23062.75,1738053255
23063.15,1738053256
23063.25,1738053257
23063.55,1738053257
23063.30,1738053258
23064.75,1738053258
23065.10,1738053259
23064.50,1738053259
23065.95,1738053260
23064.45,1738053260
23065.10,1738053261
23065.50,1738053261
23065.05,1738053262
23064.75,1738053262
23064.55,1738053263
23065.60,1738053263
23065.80,1738053264
23065.10,1738053264
23064.55,1738053265
23062.40,1738053265
23063.45,1738053266
23063.70,1738053266
23063.15,1738053267
23063.35,1738053267
23064.15,1738053268
23064.10,1738053268
23063.45,1738053269
23063.35,1738053270
23066.95,1738053271
23064.20,1738053271
23063.85,1738053272
23063.40,1738053272
23063.60,1738053273
23066.65,1738053273
23066.15,1738053274
23064.55,1738053274
23064.30,1738053275
23061.50,1738053275
23061.95,1738053276
23062.15,1738053276
23061.95,1738053277
23061.70,1738053277
23061.45,1738053278
23061.55,1738053278
23062.45,1738053279
23061.85,1738053280
23061.55,1738053280
23062.00,1738053281
23061.60,1738053281
23060.35,1738053282
23060.75,1738053282
23060.85,1738053283
23062.25,1738053283
23062.65,1738053284
23062.00,1738053284
23060.60,1738053285
23061.40,1738053286
23061.35,1738053286
23061.30,1738053287
23061.50,1738053287
23059.65,1738053288
23059.85,1738053288
23059.80,1738053289
23059.60,1738053289
23059.25,1738053290
23058.80,1738053290
23058.85,1738053291
23058.45,1738053291
23059.20,1738053292
23058.75,1738053292
23058.30,1738053293
23060.30,1738053293
23060.00,1738053294
23059.50,1738053294
23060.20,1738053295
23057.30,1738053295
23059.15,1738053296
23058.20,1738053296
23057.95,1738053297
23059.25,1738053297
23059.10,1738053298
23059.05,1738053298
23059.30,1738053299
23058.30,1738053299
23057.90,1738053300
23058.15,1738053300
23058.35,1738053301
23058.60,1738053301
23059.00,1738053302
23059.90,1738053302
23058.90,1738053303
23061.70,1738053303
23062.05,1738053304
23061.20,1738053304
23060.65,1738053305
23059.45,1738053305
23060.05,1738053306
23059.75,1738053306
23060.60,1738053307
23060.35,1738053307
23059.15,1738053308
23058.60,1738053308
23058.80,1738053309
23059.45,1738053309
23058.25,1738053310
23059.60,1738053310
23058.30,1738053311
23058.40,1738053311
23057.20,1738053312
23057.65,1738053312
23057.35,1738053313
23057.85,1738053313
23058.85,1738053314
23057.80,1738053314
23057.60,1738053315
23057.95,1738053315
23056.95,1738053316
23057.55,1738053316
23057.40,1738053317
23057.45,1738053317
23057.55,1738053318
23058.10,1738053318
23058.45,1738053319
23058.90,1738053319
23059.55,1738053320
23059.50,1738053320
23060.40,1738053321
23060.15,1738053322
23060.75,1738053322
23061.35,1738053323
23062.80,1738053323
23061.75,1738053324
23061.55,1738053325
23059.70,1738053325
23060.35,1738053326
23060.85,1738053326
23061.00,1738053327
23060.80,1738053327
23061.50,1738053328
23061.40,1738053329
23061.50,1738053329
23061.20,1738053330
23061.15,1738053331
23060.45,1738053331
23060.40,1738053332
23060.60,1738053333
23061.15,1738053333
23060.85,1738053334
23060.25,1738053334
23059.70,1738053335
23057.30,1738053335
23057.65,1738053336
23058.00,1738053336
23057.75,1738053337
23057.45,1738053338
23058.40,1738053338
23058.95,1738053339
23058.65,1738053339
23060.05,1738053340
23060.20,1738053340
23059.45,1738053341
23059.35,1738053341
23058.20,1738053342
23058.25,1738053342
23058.40,1738053343
23059.35,1738053343
23059.90,1738053344
23059.50,1738053344
23059.35,1738053345
23057.50,1738053345
23058.15,1738053346
23058.50,1738053346
23059.40,1738053347
23058.35,1738053347
23058.85,1738053348
23059.25,1738053348
23059.05,1738053349
23058.95,1738053349
23058.80,1738053350
23058.75,1738053350
23058.90,1738053351
23058.40,1738053351
23057.95,1738053352
23057.70,1738053352
23057.55,1738053353
23058.30,1738053353
23058.90,1738053354
23057.75,1738053354
23056.90,1738053355
23055.20,1738053355
23056.45,1738053356
23056.80,1738053356
23056.65,1738053357
23056.90,1738053357
23057.20,1738053358
23057.55,1738053358
23057.25,1738053359
23057.55,1738053359
23058.05,1738053360
23059.35,1738053360
23058.60,1738053361
23058.75,1738053361
23058.85,1738053362
23057.40,1738053362
23057.65,1738053363
23059.80,1738053363
23059.10,1738053364
23058.75,1738053364
23058.20,1738053365
23056.55,1738053365
23056.95,1738053366
23057.05,1738053366
23056.70,1738053367
23056.75,1738053367
23059.00,1738053368
23058.40,1738053368
23058.35,1738053369
23056.95,1738053369
23057.75,1738053370
23057.30,1738053370
23057.10,1738053371
23057.20,1738053371
23057.10,1738053372
23056.90,1738053372
23056.55,1738053373
23058.65,1738053373
23058.45,1738053374
23056.60,1738053374
23056.65,1738053375
23054.45,1738053375
23055.05,1738053376
23055.50,1738053376
23055.30,1738053377
23055.60,1738053377
23055.75,1738053378
23056.00,1738053378
23056.35,1738053379
23057.05,1738053380
23057.30,1738053380
23057.50,1738053381
23058.25,1738053381
23057.40,1738053382
23058.00,1738053382
23057.70,1738053383
23058.45,1738053383
23058.05,1738053384
23057.05,1738053384
23056.45,1738053385
23054.30,1738053385
23055.15,1738053386
23057.00,1738053386
23057.75,1738053387
23056.60,1738053387
23056.85,1738053388
23056.05,1738053388
23056.35,1738053389
23056.75,1738053389
23056.70,1738053390
23056.15,1738053390
23056.05,1738053391
23057.70,1738053392
23057.00,1738053392
23056.55,1738053393
23058.40,1738053393
23058.70,1738053394
23056.95,1738053394
23056.60,1738053395
23055.15,1738053395
23055.95,1738053396
23056.85,1738053396
23055.70,1738053397
23056.25,1738053397
23058.60,1738053398
23058.10,1738053398
23055.85,1738053399
23055.75,1738053399
23055.95,1738053400
23056.25,1738053400
23056.50,1738053401
23056.20,1738053401
23056.00,1738053402
23056.25,1738053402
23056.10,1738053403
23057.20,1738053403
23057.80,1738053404
23055.25,1738053404
23054.90,1738053405
23053.35,1738053405
23053.20,1738053406
23053.45,1738053406
23053.80,1738053407
23053.30,1738053408
23053.35,1738053408
23052.75,1738053409
23052.65,1738053409
23052.75,1738053410
23052.80,1738053410
23051.80,1738053411
23052.20,1738053412
23051.45,1738053412
23053.00,1738053413
23053.65,1738053414
23051.30,1738053414
23051.20,1738053415
23049.75,1738053415
23050.85,1738053416
23051.45,1738053416
23051.15,1738053417
23050.35,1738053417
23050.85,1738053418
23050.25,1738053418
23049.85,1738053419
23050.45,1738053419
23050.40,1738053420
23050.55,1738053420
23050.30,1738053421
23050.15,1738053421
23051.15,1738053422
23051.10,1738053423
23052.80,1738053423
23052.40,1738053424
23050.90,1738053424
23049.45,1738053425
23049.30,1738053426
23050.40,1738053426
23049.45,1738053427
23049.50,1738053427
23050.40,1738053428
23050.25,1738053428
23050.65,1738053429
23050.75,1738053429
23049.45,1738053430
23050.25,1738053430
23049.80,1738053431
23049.55,1738053431
23049.00,1738053432
23050.50,1738053432
23050.20,1738053433
23050.15,1738053433
23050.20,1738053434
23049.60,1738053434
23048.65,1738053435
23046.70,1738053435
23047.65,1738053436
23048.20,1738053436
23047.80,1738053437
23048.60,1738053437
23048.40,1738053438
23048.80,1738053438
23048.70,1738053439
23048.40,1738053439
23049.05,1738053440
23049.15,1738053440
23049.25,1738053441
23049.30,1738053441
23048.55,1738053442
23048.60,1738053442
23048.45,1738053443
23049.25,1738053443
23049.60,1738053444
23049.15,1738053444
23048.75,1738053445
23045.80,1738053445
23049.35,1738053446
23048.15,1738053446
23047.45,1738053447
23048.15,1738053447
23048.35,1738053448
23047.55,1738053448
23046.95,1738053449
23046.80,1738053449
23047.45,1738053450
23046.75,1738053450
23048.00,1738053451
23047.90,1738053451
23048.30,1738053452
23048.55,1738053452
23048.05,1738053453
23050.30,1738053453
23050.70,1738053454
23049.20,1738053454
23048.60,1738053455
23047.45,1738053455
23047.65,1738053456
23048.15,1738053456
23048.20,1738053457
23048.40,1738053458
23049.25,1738053458
23048.55,1738053459
23049.15,1738053459
23049.80,1738053460
23048.75,1738053460
23049.00,1738053461
23048.60,1738053461
23048.30,1738053462
23049.65,1738053462
23048.95,1738053463
23049.75,1738053463
23050.30,1738053464
23050.50,1738053464
23050.45,1738053465
23049.15,1738053465
23049.70,1738053466
23050.50,1738053466
23050.30,1738053467
23050.60,1738053467
23050.15,1738053468
23051.25,1738053468
23051.55,1738053469
23052.45,1738053469
23052.10,1738053470
23051.95,1738053470
23052.10,1738053471
23051.65,1738053471
23052.80,1738053472
23052.70,1738053472
23053.20,1738053473
23053.85,1738053473
23054.50,1738053474
23053.15,1738053474
23053.90,1738053475
23050.90,1738053475
23050.80,1738053476
23050.65,1738053476
23051.20,1738053477
23051.30,1738053477
23051.55,1738053478
23051.35,1738053478
23051.80,1738053479
23051.05,1738053479
23050.75,1738053480
23050.95,1738053480
23051.05,1738053481
23051.10,1738053481
23050.85,1738053482
23050.50,1738053482
23050.90,1738053483
23053.80,1738053483
23053.95,1738053484
23052.55,1738053484
23051.20,1738053485
23052.05,1738053486
23052.20,1738053486
23052.60,1738053487
23052.70,1738053487
23053.40,1738053488
23052.75,1738053488
23051.60,1738053489
23050.90,1738053489
23051.95,1738053490
23051.60,1738053490
23051.65,1738053491
23051.20,1738053491
23051.25,1738053492
23051.45,1738053492
23051.30,1738053493
23052.45,1738053493
23052.65,1738053494
23053.10,1738053494
23051.70,1738053495
23049.35,1738053495
23051.85,1738053496
23051.70,1738053496
23051.80,1738053497
23051.90,1738053497
23050.65,1738053498
23051.50,1738053498
23050.85,1738053499
23051.50,1738053499
23051.40,1738053500
23050.20,1738053500
23051.25,1738053501
23050.45,1738053501
23050.30,1738053502
23049.60,1738053502
23049.55,1738053503
23050.60,1738053503
23051.80,1738053504
23050.50,1738053504
23051.10,1738053505
23049.45,1738053505
23050.95,1738053506
23050.85,1738053506
23050.80,1738053507
23051.30,1738053507
23051.25,1738053508
23051.00,1738053508
23050.15,1738053509
23051.15,1738053509
23050.45,1738053510
23050.95,1738053510
23050.85,1738053511
23050.80,1738053511
23050.35,1738053512
23050.45,1738053512
23050.85,1738053513
23054.45,1738053513
23054.35,1738053514
23053.55,1738053514
23052.45,1738053515
23050.60,1738053515
23050.75,1738053516
23051.00,1738053516
23050.40,1738053517
23052.35,1738053517
23051.25,1738053518
23052.20,1738053518
23052.10,1738053519
23052.05,1738053519
23052.20,1738053520
23052.30,1738053520
23050.80,1738053521
23050.95,1738053521
23051.80,1738053522
23052.35,1738053522
23051.65,1738053523
23052.25,1738053523
23053.50,1738053524
23052.85,1738053524
23050.60,1738053525
23049.55,1738053525
23050.05,1738053526
23049.35,1738053526
23051.05,1738053527
23049.85,1738053527
23049.40,1738053528
23050.80,1738053528
23049.40,1738053529
23049.55,1738053529
23050.90,1738053530
23050.60,1738053530
23050.70,1738053531
23050.05,1738053532
23050.00,1738053532
23050.50,1738053533
23051.50,1738053533
23052.20,1738053534
23050.00,1738053534
23050.40,1738053535
23048.85,1738053535
23050.20,1738053536
23049.15,1738053536
23050.50,1738053537
23050.45,1738053537
23050.85,1738053538
23050.60,1738053538
23049.95,1738053539
23049.80,1738053539
23051.20,1738053540
23050.50,1738053540
23050.30,1738053541
23049.10,1738053541
23050.05,1738053542
23051.10,1738053542
23051.45,1738053543
23052.75,1738053543
23052.60,1738053544
23052.35,1738053544
23051.70,1738053545
23050.30,1738053545
23049.45,1738053546
23049.80,1738053546
23050.00,1738053547
23049.80,1738053547
23050.10,1738053548
23049.35,1738053548
23050.90,1738053549
23049.85,1738053549
23051.80,1738053550
23050.55,1738053550
23050.30,1738053551
23050.85,1738053551
23050.65,1738053552
23052.35,1738053552
23052.10,1738053553
23052.75,1738053553
23051.50,1738053554
23051.70,1738053555
23048.80,1738053555
23050.10,1738053556
23050.55,1738053556
23050.45,1738053557
23051.45,1738053557
23050.10,1738053558
23050.20,1738053558
23051.10,1738053559
23050.80,1738053559
23050.55,1738053560
23051.60,1738053560
23052.25,1738053561
23052.40,1738053561
23052.10,1738053562
23053.05,1738053562
23051.90,1738053563
23054.50,1738053563
23053.20,1738053564
23053.55,1738053565
23050.30,1738053565
23051.70,1738053566
23051.60,1738053566
23052.10,1738053567
23051.95,1738053567
23052.95,1738053568
23054.60,1738053568
23054.10,1738053569
23052.10,1738053569
23052.35,1738053570
23051.10,1738053570
23051.65,1738053571
23051.15,1738053571
23051.20,1738053572
23052.85,1738053572
23053.05,1738053573
23054.60,1738053573
23053.40,1738053574
23053.60,1738053574
23053.80,1738053575
23050.35,1738053575
23051.35,1738053576
23051.65,1738053577
23052.00,1738053577
23051.60,1738053578
23051.85,1738053578
23052.60,1738053579
23054.30,1738053579
23054.20,1738053580
23055.00,1738053580
23052.75,1738053581
23052.90,1738053581
23055.60,1738053582
23053.60,1738053582
23053.90,1738053583
23054.75,1738053583
23055.20,1738053584
23053.90,1738053584
23053.70,1738053585
23051.35,1738053585
23052.80,1738053586
23053.45,1738053586
23053.10,1738053587
23052.45,1738053587
23051.95,1738053588
23052.15,1738053588
23052.20,1738053589
23052.40,1738053589
23052.15,1738053590
23052.90,1738053590
23052.45,1738053591
23052.50,1738053591
23052.45,1738053592
23053.00,1738053592
23054.45,1738053593
23054.35,1738053593
23056.00,1738053594
23054.55,1738053594
23055.00,1738053595
23052.10,1738053595
23053.75,1738053596
23053.85,1738053596
23054.55,1738053597
23053.55,1738053597
23053.85,1738053598
23054.70,1738053598
23055.60,1738053599
23054.80,1738053599
23054.10,1738053600
23053.10,1738053600
23053.50,1738053601
23053.45,1738053601
23054.55,1738053602
23054.30,1738053602
23053.95,1738053603
23054.70,1738053603
23054.00,1738053604
23055.50,1738053604
23054.65,1738053605
23051.45,1738053605
23052.60,1738053606
23052.10,1738053606
23052.05,1738053607
23051.40,1738053607
23051.60,1738053608
23051.40,1738053608
23051.05,1738053609
23050.70,1738053609
23051.45,1738053610
23051.25,1738053611
23050.55,1738053611
23050.10,1738053612
23051.45,1738053613
23050.90,1738053613
23052.65,1738053614
23051.20,1738053614
23051.65,1738053615
23049.80,1738053615
23050.15,1738053616
23050.35,1738053616
23051.45,1738053617
23051.65,1738053617
23052.15,1738053618
23051.60,1738053618
23051.75,1738053619
23051.85,1738053619
23052.50,1738053620
23051.75,1738053620
23051.55,1738053621
23051.75,1738053621
23052.30,1738053622
23051.65,1738053622
23052.00,1738053623
23052.10,1738053623
23053.85,1738053624
23052.70,1738053624
23051.75,1738053625
23050.10,1738053625
23054.40,1738053626
23052.15,1738053626
23052.60,1738053627
23051.55,1738053627
23052.55,1738053628
23051.35,1738053628
23051.50,1738053629
23051.25,1738053629
23050.90,1738053630
23051.25,1738053630
23051.65,1738053631
23052.05,1738053631
23052.35,1738053632
23054.65,1738053632
23053.95,1738053633
23055.85,1738053633
23056.25,1738053634
23054.45,1738053634
23054.20,1738053635
23051.10,1738053635
23051.15,1738053636
23051.00,1738053636
23051.50,1738053637
23051.35,1738053637
23052.60,1738053638
23052.10,1738053638
23052.20,1738053639
23051.20,1738053639
23051.95,1738053640
23052.50,1738053640
23054.00,1738053641
23054.10,1738053641
23052.95,1738053642
23053.55,1738053642
23052.70,1738053643
23052.85,1738053643
23053.70,1738053644
23050.25,1738053645
23051.60,1738053646
23051.25,1738053646
23051.15,1738053647
23050.60,1738053647
23050.45,1738053648
23051.25,1738053648
23050.55,1738053649
23050.95,1738053649
23051.70,1738053650
23051.05,1738053650
23051.30,1738053651
23050.95,1738053651
23051.00,1738053652
23050.85,1738053652
23051.20,1738053653
23051.60,1738053653
23052.25,1738053654
23052.00,1738053654
23052.05,1738053655
23049.30,1738053655
23049.55,1738053656
23049.70,1738053656
23049.55,1738053657
23049.60,1738053657
23050.05,1738053658
23049.95,1738053658
23050.00,1738053659
23049.85,1738053659
23051.15,1738053660
23050.70,1738053660
23049.95,1738053661
23050.80,1738053662
23050.50,1738053662
23050.25,1738053663
23052.95,1738053663
23052.90,1738053664
23053.45,1738053664
23053.65,1738053665
23051.75,1738053665
23052.40,1738053666
23054.55,1738053666
23054.15,1738053667
23053.25,1738053667
23052.45,1738053668
23052.35,1738053668
23051.65,1738053669
23053.85,1738053669
23052.45,1738053670
23052.35,1738053670
23051.10,1738053671
23052.05,1738053671
23051.90,1738053672
23051.25,1738053673
23051.20,1738053673
23052.15,1738053674
23052.55,1738053674
23052.20,1738053675
23048.95,1738053675
23049.70,1738053676
23052.30,1738053676
23051.55,1738053677
23051.30,1738053677
23050.65,1738053678
23051.25,1738053678
23052.90,1738053679
23051.00,1738053679
23050.50,1738053680
23050.05,1738053680
23050.10,1738053681
23048.95,1738053681
23049.90,1738053682
23052.00,1738053682
23051.45,1738053683
23051.00,1738053683
23052.85,1738053684
23051.85,1738053684
23053.85,1738053685
23049.15,1738053685
23050.15,1738053686
23049.35,1738053686
23050.70,1738053687
23051.15,1738053687
23052.95,1738053688
23052.10,1738053688
23051.10,1738053689
23051.30,1738053689
23051.80,1738053690
23051.50,1738053690
23051.05,1738053691
23051.60,1738053691
